property_id,price_type,property_name,address,city,property_type,latitude,longitude,price_php,price_per_sqm,log_price,valuation_gap,area_sqm,bedrooms,bathrooms,bedrooms_imputed,bathrooms_imputed,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_airport_m,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_education,mcrai_grocery,mcrai_health,mcrai_hospitals,mcrai_recreation,mcrai_security,mcrai_tourism,mcrai_retail_density,mcrai_composite,bir_zonal_rr_median,bir_zonal_rr_log,bir_zonal_cr_median,is_mactan_island,spatial_lag_price
849,ceiling,Condo For Sale in Apas,"I. Villa, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,10.33264051,123.90608495,7000000.0,194444.44444444444,12.177901768563478,165644.44444444444,36.0,1.0,1.0,0,0,1654.8,1896.0,5384.4,8504.9,12268.3,7977.2,21311.0,8462.7,3258,638,16.8034,70.6898,39.2915,1.5775,86.5662,7.0552,39.8888,199.4954,51.1168,28800.0,10.268165387743457,37300.0,0,13861546.0
851,ceiling,Condo For Sale in Cebu,"Cebú, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,10.3156992,123.8854366,23861878.0,231668.7184466019,12.353063692443637,207968.7184466019,103.0,3.0,2.0,0,0,2072.6,4824.6,7215.8,5674.1,9430.1,10917.0,18370.0,10278.3,3869,2040,28.0104,59.9404,69.4599,8.0644,5.6434,9.5349,80.9276,52.0245,34.4529,23700.0,10.073272520325904,29550.0,0,10453514.0
852,ceiling,Condo For Sale in Camputhaw,"Molave St, Lungsod ng Cebu, Cebu, Pilipinas",Cebu City,Condominium,10.3194766,123.9018707,14043553.0,177766.49367088606,12.088226134758022,114766.49367088606,79.0,2.0,2.0,0,0,316.2,3214.1,5452.9,7081.2,10832.8,9278.7,20024.8,8546.6,2328,939,43.7405,129.296,95.2174,5.6997,153.8605,7.0577,113.7821,306.4889,98.3161,63000.0,11.050905878263569,74000.0,0,13271043.0
854,ceiling,Condo For Sale in Punta Engaño,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.32372,124.0372,22000000.0,318840.5797101449,12.672446506725331,311840.5797101449,69.0,1.0,1.0,0,0,14558.3,12876.5,9456.7,20342.4,23431.9,9947.0,33129.9,6628.0,12083,3475,12.0,4.0,0.0,0.0559,7.5309,0.0,1.9925,1.992,8.4159,7000.0,8.853808274977197,13500.0,1,34984241.0
859,ceiling,Studio For Sale in Lahug,"Turquois Street, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,10.3270711,123.9017638,3300000.0,157142.85714285713,11.964910588713286,127142.85714285712,21.0,1.0,1.0,0,0,1059.0,2637.1,5627.3,7725.8,11489.3,8732.3,20549.7,8732.8,3098,204,36.2503,55.6034,33.8182,1.4586,67.1063,6.2747,37.978,159.7509,50.2846,30000.0,10.308985993422082,57000.0,0,10525711.0
1201,open_market,Condo For Sale in Calajo-An,"Calajo-an, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Condominium,10.2402855,123.8027439,2700000.0,112500.0,11.630708500626612,106000.0,24.0,1.0,1.0,0,0,15960.2,19896.2,23500.8,8852.4,4938.9,26312.8,7367.0,20668.7,1330,4165,10.2848,9.55,3.9125,1.3077,0.7796,1.3923,1.5678,13.2304,8.0651,6500.0,8.77971129020447,20000.0,0,
1238,open_market,Condo For Sale in Tangke,"Tangke, Lalawigan ng Cebu, Pilipinas",Talisay City,Condominium,10.2494081,123.8585712,3407807.0,131069.5,11.783482995850841,121869.5,26.0,1.0,1.0,0,0,10570.6,14497.8,17458.4,3173.3,2598.0,20914.4,13983.2,14658.2,698,2973,21.3765,20.31,20.1075,0.1876,1.5544,0.7896,5.2703,16.4448,16.9073,9200.0,9.12706745278236,21000.0,0,6430058.0
1257,open_market,Apartment For Sale in Minglanilla,"Belmont Village Subdivision, Cebu South Road, Pakigne, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Condominium,10.2547938,123.807977,22000000.0,68111.45510835914,11.128900688099934,61611.455108359136,323.0,8.0,8.0,0,0,13920.0,17856.0,21460.6,6812.2,4182.3,24272.6,8213.1,19596.6,134,1847,12.5065,18.1062,18.1281,5.2481,5.2318,0.4124,9.7206,37.4404,12.9985,6500.0,8.77971129020447,20000.0,0,21000000.0
1259,open_market,Condo For Sale in Subabasbas,"Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.2551102,123.9728574,800000.0,29629.62962962963,10.296530140645736,26404.62962962963,27.0,,1.0,1,0,15423.6,13057.0,7914.9,18590.0,21792.9,16697.9,32465.9,5829.8,9604,1888,0.9212,0.0,0.0,0.1023,2.4786,0.0,5.6445,0.0,0.962,3225.0,8.078998258685154,8260.0,1,5394932.0
1260,open_market,Studio For Sale in Subabasbas,"Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.2551102,123.9728574,2980000.0,106428.57142857143,11.575229348306383,103203.57142857143,28.0,1.0,1.0,0,0,15423.6,13057.0,7914.9,18590.0,21792.9,16697.9,32465.9,5829.8,9604,1888,0.9212,0.0,0.0,0.1023,2.4786,0.0,5.6445,0.0,0.962,3225.0,8.078998258685154,8260.0,1,5083503.0
1264,open_market,Condo For Sale in Subabasbas,"Costa Mira Beachtown Mactan, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2557023,123.9722415,10951000.0,210596.15384615384,12.257697615676468,207371.15384615384,52.0,1.0,1.0,0,0,15423.6,13057.0,7914.9,18590.0,21792.9,16697.9,32465.9,5772.6,9604,1888,0.9212,0.0,0.0,0.1023,2.4786,0.0,5.6445,0.0,0.962,3225.0,8.078998258685154,8260.0,1,3944789.0
1265,open_market,Condo For Sale in Subabasbas,"Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.25721823,123.97366883,6523536.0,148262.18181818182,11.906737484264454,145037.18181818182,44.0,1.0,1.0,0,0,15283.5,12916.9,7774.7,18449.8,21652.7,16557.8,32325.8,5587.0,9464,1748,1.1558,0.0,0.0,0.1091,1.1702,0.0,2.5004,0.0,0.7764,3225.0,8.078998258685154,8260.0,1,4577284.0
1270,open_market,Condo For Sale in Subabasbas,"SAEKYUNG OCEAN RESIDENCES, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2585789,123.9715452,2800000.0,100000.0,11.512925464970229,96775.0,28.0,,1.0,1,0,14940.3,12573.7,7431.6,18106.7,21309.6,16214.6,31982.6,5466.3,9121,1404,2.5622,0.0,0.0,0.1289,5.186,0.0,7.9141,0.0,2.2966,3225.0,8.078998258685154,8260.0,1,5109218.0
1271,open_market,Condo For Sale in Subabasbas,"Suba Basbas Road, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2592087,123.9713763,2800000.0,100000.0,11.512925464970229,96775.0,28.0,1.0,1.0,0,0,14906.8,12540.2,7398.1,18073.2,21276.0,16181.1,31949.1,5399.9,9087,1371,2.9556,0.2559,0.0,0.1311,5.2775,0.0,7.8042,0.0,2.5811,3225.0,8.078998258685154,8260.0,1,5109218.0
1275,open_market,Condo For Sale in Lawaan I,"Lawaan I, Talisay City, Cebu, Central Visayas, PHL",Talisay City,Condominium,10.26193657,123.8264821,3340939.0,139205.79166666666,11.843708632817684,131205.79166666666,24.0,,1.0,1,0,12302.1,16238.1,19842.7,5194.3,3448.8,22654.7,10555.2,17427.9,694,496,10.7949,10.0895,22.7152,0.4689,9.404,1.235,7.4322,30.4849,10.3939,8000.0,8.987321812850125,16000.0,0,3166667.0
1283,open_market,Condo For Sale in Subabasbas,"Subabasbas, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2667391,123.9722147,1400000.0,51851.851851851854,10.856145928581158,48626.851851851854,27.0,,1.0,1,0,14022.0,11655.4,6513.3,17629.8,20832.7,15296.4,31505.8,4558.6,8203,924,5.7011,1.6902,0.8518,0.2192,4.573,1.4297,8.3,1.1712,4.1467,3225.0,8.078998258685154,8260.0,1,2679927.0
1284,open_market,Condo For Sale in Subabasbas,"Subabasbas, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2667391,123.9722147,2800000.0,100000.0,11.512925464970229,96775.0,28.0,1.0,1.0,0,0,14022.0,11655.4,6513.3,17629.8,20832.7,15296.4,31505.8,4558.6,8203,924,5.7011,1.6902,0.8518,0.2192,4.573,1.4297,8.3,1.1712,4.1467,3225.0,8.078998258685154,8260.0,1,2504927.0
1287,open_market,Condo For Sale in Subabasbas,"Suba Basbas, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.26687,123.96986,2560762.0,88302.13793103448,11.388519598428438,85077.13793103448,29.0,,1.0,1,0,14625.2,12258.6,7116.5,17403.0,20605.9,15899.5,31278.9,4593.3,8806,701,5.6582,0.8775,0.5296,0.1523,3.2036,0.6271,7.7684,0.0,3.5432,3225.0,8.078998258685154,8260.0,1,2534832.0
1291,open_market,Studio For Sale in Subabasbas,"Brgy. Suba Basbas, Marigondon-Suba Basbas Road, Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2674631,123.9722887,1100000.0,40740.74074074074,10.61498387176427,37515.74074074074,27.0,,,1,1,13862.1,11495.5,6353.4,17789.7,20992.6,15136.5,31665.7,4477.9,8043,764,5.7443,2.0943,0.9436,0.2444,5.0053,1.9118,7.5393,2.8634,4.4014,3225.0,8.078998258685154,8260.0,1,2717427.0
1298,open_market,Condo For Sale in Subabasbas,"Marigondon-Suba Basbas Road, Lapu-lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2690844,123.9724978,4578652.0,152621.73333333334,11.93571780796255,149396.73333333334,30.0,1.0,1.0,0,0,13704.4,11337.8,6195.6,17947.5,21150.4,14978.7,31823.4,4296.3,7885,606,5.7356,2.5454,0.8782,0.2738,5.2174,2.6726,6.0887,5.4779,4.6002,3225.0,8.078998258685154,8260.0,1,2240085.0
1299,open_market,Condo For Sale in Marigondon,"6015, PHL",Lapu-Lapu City,Condominium,10.2697127,123.97647768,1900000.0,86363.63636363637,11.366321990778353,76863.63636363637,22.0,1.0,1.0,0,0,13882.1,11515.5,6373.4,18865.0,22067.9,15156.4,32741.0,4176.3,8063,952,1.5159,1.7482,0.6453,0.241,1.1806,1.8392,1.8315,6.7928,1.5428,9500.0,9.15915233520675,19500.0,1,3666517.0
1307,open_market,Studio For Sale in Marigondon,"Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.2716521,123.9799822,2100000.0,95454.54545454546,11.466405449335335,85954.54545454546,22.0,,1.0,1,0,13994.5,11628.0,6485.8,18977.5,22180.4,15268.9,32853.4,3953.1,8175,1065,1.3175,1.7217,0.8394,0.2233,1.3809,1.4986,1.8665,4.7894,1.4895,9500.0,9.15915233520675,19500.0,1,3527500.0
1308,open_market,Condo For Sale in Marigondon,"Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.2716521,123.9799822,2400000.0,88888.88888888889,11.395142429313845,79388.88888888889,27.0,,1.0,1,0,13994.5,11628.0,6485.8,18977.5,22180.4,15268.9,32853.4,3953.1,8175,1065,1.3175,1.7217,0.8394,0.2233,1.3809,1.4986,1.8665,4.7894,1.4895,9500.0,9.15915233520675,19500.0,1,3490000.0
1313,open_market,Condo For Sale in Marigondon,"SAEKYUNG VILLAGE 1, Marigondon Beach Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.272058,123.978843,4000000.0,63492.06349206349,11.058670192692633,53992.06349206349,63.0,2.0,1.0,0,0,13460.2,11093.7,5951.5,18443.2,21646.1,14734.6,32319.1,3906.5,7641,530,3.3005,5.6504,2.0647,0.3309,3.4208,5.187,2.9717,13.605,4.1841,9500.0,9.15915233520675,19500.0,1,3356743.0
1315,open_market,Condo For Sale in Marigondon,"MARIGONDON CROSSING, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.27222633,123.97701174,1970000.0,89545.45454545454,11.402501647355855,80045.45454545454,22.0,,1.0,1,0,13112.9,10746.3,5604.2,18095.8,21298.7,14387.2,31971.7,3893.8,7294,183,7.1881,9.484,5.6912,0.4488,6.93,8.0,4.6491,16.0,8.0235,9500.0,9.15915233520675,19500.0,1,3688804.0
1316,open_market,Condo For Sale in Marigondon,"Saekyung Village 1, Marigondon Beach Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2721652,123.9789125,5500000.0,125000.0,11.736069016284437,115500.0,44.0,1.0,2.0,0,0,13460.2,11093.7,5951.5,18443.2,21646.1,14734.6,32319.1,3894.6,7641,530,3.3005,5.6504,2.0647,0.3309,3.4208,5.187,2.9717,13.605,4.1841,9500.0,9.15915233520675,19500.0,1,3241358.0
1317,open_market,Condo For Sale in Marigondon,"Saekyung Village 1, Marigondon Beach Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2721652,123.9789125,5800000.0,131818.18181818182,11.789178841598387,122318.18181818182,44.0,1.0,1.0,0,0,13460.2,11093.7,5951.5,18443.2,21646.1,14734.6,32319.1,3894.6,7641,530,3.3005,5.6504,2.0647,0.3309,3.4208,5.187,2.9717,13.605,4.1841,9500.0,9.15915233520675,19500.0,1,3218281.0
1329,open_market,Condo For Sale in Marigondon,"Maximo.V.Patalinghug Jr.Avenue, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.275722,123.974785,5975600.0,124491.66666666669,11.731994058242408,114991.66666666669,48.0,,,1,1,12929.9,10563.3,5421.2,17912.8,21115.7,14204.2,31788.8,3529.2,7111,0,10.6798,10.9943,6.9508,0.5796,11.6173,8.0,5.7217,16.8764,11.1459,9500.0,9.15915233520675,19500.0,1,3214610.0
1330,open_market,Condo For Sale in Marigondon,"Marigondon, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2757142,123.9777887,2600000.0,96296.29629629628,11.475185136987381,86796.29629629629,27.0,1.0,1.0,0,0,13346.8,10980.2,5838.1,18329.8,21532.7,14621.2,32205.7,3502.4,7527,84,4.5531,7.1207,3.0871,0.5465,9.0977,8.0,5.379,10.8146,6.5116,9500.0,9.15915233520675,19500.0,1,4111326.0
1331,open_market,Condo For Sale in Marigondon,"Marigondon, Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2757142,123.9777887,4023988.0,134132.93333333332,11.806586626987754,124632.93333333332,30.0,1.0,1.0,0,0,13346.8,10980.2,5838.1,18329.8,21532.7,14621.2,32205.7,3502.4,7527,84,4.5531,7.1207,3.0871,0.5465,9.0977,8.0,5.379,10.8146,6.5116,9500.0,9.15915233520675,19500.0,1,3968927.0
1332,open_market,Condo For Sale in Marigondon,"Marigondon, Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2757142,123.9777887,4400000.0,146666.66666666666,11.895917717226334,137166.66666666666,30.0,1.0,1.0,0,0,13346.8,10980.2,5838.1,18329.8,21532.7,14621.2,32205.7,3502.4,7527,84,4.5531,7.1207,3.0871,0.5465,9.0977,8.0,5.379,10.8146,6.5116,9500.0,9.15915233520675,19500.0,1,3931326.0
1333,open_market,Apartment For Sale in Manduang,"Cadulawan, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Condominium,10.275756,123.771103,39000000.0,55555.555555555555,10.92513880006811,48555.555555555555,702.0,3.0,2.0,0,0,20804.1,24740.1,28344.7,13696.3,11066.4,31156.7,9889.7,23011.1,4882,8731,0.9059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049,7000.0,8.853808274977197,14000.0,0,
1334,open_market,Condo For Sale in Marigondon,"Nunez, Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.27606231,123.9633828,2721680.0,90722.66666666669,11.415562513003408,87497.66666666667,30.0,1.0,1.0,0,0,12906.7,10540.2,5398.0,18053.6,21256.4,14181.1,31929.5,3859.5,7087,1145,7.7729,3.3315,6.6019,0.3725,10.604,0.0,5.8034,0.0,6.9779,3225.0,8.078998258685154,8260.0,1,3781997.0
1340,open_market,Condo For Sale in Basak,"Valencia Residences Mactan by Vista Estates, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2785603,123.9587247,7168000.0,217212.1212121212,12.288629672170423,207212.1212121212,33.0,1.0,1.0,0,0,13017.7,10651.1,5509.0,18420.2,21623.1,14292.0,32296.2,3879.5,7198,1564,9.7734,2.6372,2.8533,0.3316,16.893,0.0,7.6385,0.0,9.0288,10000.0,9.210440366976515,15000.0,1,
1346,open_market,Condo For Sale in Babag,"Babag 2 Elementary School, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.279515,123.944327,3415000.0,162619.04761904763,11.999165613263605,152619.04761904763,21.0,,1.0,1,0,12561.6,10195.0,4031.0,14357.7,17582.5,13840.3,28233.7,4883.8,6742,0,9.7282,2.7097,8.782,0.334,5.1578,1.2407,1.4494,1.5452,6.4284,10000.0,9.210440366976515,15000.0,1,
1347,open_market,Condo For Sale in Marigondon,"Soltana Nature Residences, Basak-Marigondon Road, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2796974,123.9720313,2500000.0,80645.16129032258,11.297814085353282,71145.16129032258,31.0,1.0,1.0,0,0,12095.3,9728.8,4586.6,18671.3,21950.3,13369.7,32486.3,3150.4,6276,0,9.0371,19.8114,19.7073,1.0725,24.0372,2.3367,5.2139,15.726,16.2108,9500.0,9.15915233520675,19500.0,1,4851700.0
1348,open_market,Condo For Sale in Marigondon,"Maximo.V.Patalinghug Jr.Avenue, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.279697,123.972031,3758500.0,125283.33333333331,11.738333117937506,115783.33333333331,30.0,,,1,1,12095.3,9728.8,4586.6,18671.3,21950.3,13369.7,32486.3,3150.5,6276,0,9.0371,19.8114,19.7073,1.0725,24.0372,2.3367,5.2139,15.726,16.2108,9500.0,9.15915233520675,19500.0,1,4600000.0
1349,open_market,Condo For Sale in Marigondon,"Soltana Nature Residences, Basak-Marigondon Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2796974,123.9720313,8000000.0,181818.18181818185,12.110762465725848,172318.18181818182,44.0,2.0,1.0,0,0,12095.3,9728.8,4586.6,18671.3,21950.3,13369.7,32486.3,3150.4,6276,0,9.0371,19.8114,19.7073,1.0725,24.0372,2.3367,5.2139,15.726,16.2108,9500.0,9.15915233520675,19500.0,1,3751700.0
1355,open_market,Apartment For Sale in Basak,"Balamban Liempo Basak Sudtunggan Branch, Babag, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.28217133,123.96510948,27000000.0,40723.98190045249,10.61457243378274,30723.98190045249,663.0,,,1,1,12118.3,9751.7,4609.6,18694.3,21936.2,13392.6,32509.2,3169.4,6299,665,9.9567,14.5826,15.8274,0.9925,43.5607,0.0,14.2003,7.4712,19.1521,10000.0,9.210440366976515,15000.0,1,3872664.0
1358,open_market,Condo For Sale in Agus,"Ibabao - Gisi - Agus Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2827676,123.9785924,3912300.0,156492.0,11.960760169444901,148492.0,25.0,1.0,1.0,0,0,12705.5,10339.0,5196.8,19281.5,22511.7,13979.9,33096.5,2716.0,6886,905,2.9963,5.2175,5.114,0.8772,16.9954,1.1737,7.7057,0.0,6.9124,8000.0,8.987321812850125,9781.25,1,5064869.0
1359,open_market,Condo For Sale in Basak,"Brentwood Condominium Mactan, Basak-Marigondon Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2830115,123.9680073,1611487.0,115106.21428571428,11.653610583571526,105106.21428571428,14.0,,1.0,1,0,11969.4,9602.8,4460.7,18545.4,22531.3,13243.7,32360.3,2944.8,6150,228,4.823,20.5136,22.3771,1.2656,26.0893,0.8816,5.6953,17.9777,15.0249,10000.0,9.210440366976515,15000.0,1,7804032.0
1360,open_market,Condo For Sale in Basak,"Brentwood Condominium Mactan, Basak-Marigondon Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2830115,123.9680073,2851687.0,109680.26923076923,11.605324768926558,99680.26923076923,26.0,1.0,1.0,0,0,11969.4,9602.8,4460.7,18545.4,22531.3,13243.7,32360.3,2944.8,6150,228,4.823,20.5136,22.3771,1.2656,26.0893,0.8816,5.6953,17.9777,15.0249,10000.0,9.210440366976515,15000.0,1,7626860.0
1372,open_market,Condo For Sale in Agus,"Basak-Agus Rd, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.28398208,123.97634391,1900000.0,55882.35294117647,10.931003919520508,47882.35294117647,34.0,1.0,1.0,0,0,12271.7,9905.1,4762.9,18847.7,22945.6,13546.0,32662.6,2596.8,6452,705,3.271,9.5659,11.8561,0.9657,20.3147,0.6611,5.5018,7.06,9.2722,8000.0,8.987321812850125,9781.25,1,5094462.0
1373,open_market,Condo For Sale in Agus,"Agus, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.284075,123.983302,3573629.0,142945.16,11.870216339184958,134945.16,25.0,1.0,1.0,0,0,13550.6,11184.0,6041.9,19604.5,22807.4,14824.9,33480.4,2613.2,7731,673,2.4468,1.9467,1.2176,1.555,8.294,0.7802,6.0657,0.0,3.6066,8000.0,8.987321812850125,9781.25,1,7254720.0
1374,open_market,Condo For Sale in Agus,"Agus, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2846893,123.9833623,6679355.0,133587.1,11.802508978536538,125587.1,50.0,2.0,2.0,0,0,13573.5,11206.9,6064.8,20089.7,23292.6,14847.8,33964.4,2547.3,7754,1686,3.0606,2.0564,0.9779,0.35,4.3873,0.2884,2.3906,0.0,3.0515,8000.0,8.987321812850125,9781.25,1,5701858.0
1379,open_market,Condo For Sale in Agus,"EGI City by the Sea Hotel, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2853159,123.9966391,3200000.0,91428.57142857143,11.42331330628054,87303.57142857143,35.0,,1.0,1,0,15398.5,13031.9,7889.8,21023.1,24226.0,16672.9,34899.0,3105.5,9579,173,6.0829,9.4785,9.2717,0.4546,19.0529,4.0,22.2382,27.5311,10.2189,4125.0,8.325063693631197,9750.0,1,12700000.0
1381,open_market,Condo For Sale in Basak,"Primeworld District, Ibabao - Gisi - Agus Road, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2861422,123.9766333,4500000.0,204545.45454545456,12.228545501382232,196545.45454545456,22.0,1.0,1.0,0,0,12526.4,10159.8,5017.7,19102.4,23400.6,13800.8,32917.4,2354.6,6707,959,2.2471,5.0456,6.3883,0.6672,7.8304,0.0,2.9909,0.0,4.4835,8000.0,8.987321812850125,9781.25,1,5056227.0
1383,open_market,Studio For Sale in Basak,"Sudtunggan Tailoring, Basak-Sudtunggan Road, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2864791,123.9685781,2488347.0,88869.53571428571,11.39492468239442,78869.53571428571,28.0,1.0,1.0,0,0,11453.7,9087.1,3945.0,18029.7,22327.9,12728.0,31844.6,2569.3,5634,0,9.0689,38.8113,43.9287,4.399,54.7667,1.1019,15.4632,24.0,29.6019,10000.0,9.210440366976515,15000.0,1,4479900.0
1399,open_market,Condo For Sale in Maribago,"Tambuli Seaside Living Tower F, Buyong Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2897658,124.0048927,7297080.0,202696.66666666663,12.219465887641169,198571.66666666663,36.0,,1.0,1,0,16230.6,13864.0,8721.9,21855.2,25058.1,17504.9,35731.1,3432.9,10411,823,3.7765,1.7468,1.9446,0.2115,22.1142,0.9907,16.2035,1.25,7.2001,4125.0,8.325063693631197,9750.0,1,11042959.0
1400,open_market,Condo For Sale in Maribago,"Tambuli Seaside Living Tower F, Buyong Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2897658,124.0048927,10900000.0,231914.89361702127,12.354125745489313,227789.89361702127,47.0,1.0,1.0,0,0,16230.6,13864.0,8721.9,21855.2,25058.1,17504.9,35731.1,3432.9,10411,823,3.7765,1.7468,1.9446,0.2115,22.1142,0.9907,16.2035,1.25,7.2001,4125.0,8.325063693631197,9750.0,1,10957175.0
1402,open_market,Condo For Sale in Maribago,"The Istiraha in Tambuli Seaside Living, Tambuli Seaside Living, Buyong Road, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2899738,124.0051262,8500000.0,180851.0638297872,12.105429119750486,176726.06382978722,47.0,1.0,1.0,0,0,16290.7,13924.1,8782.0,21915.3,25118.2,17565.0,35791.2,3441.1,10471,883,2.7795,1.6159,1.7614,0.2008,19.1922,0.8821,14.4674,1.0976,6.0606,4125.0,8.325063693631197,9750.0,1,11014318.0
1403,open_market,Condo For Sale in Maribago,"The Istiraha in Tambuli Seaside Living, Tambuli Seaside Living, Buyong Road, Maribago, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2899738,124.0051262,22000000.0,231578.94736842104,12.35267611972205,227453.94736842104,95.0,2.0,2.0,0,0,16290.7,13924.1,8782.0,21915.3,25118.2,17565.0,35791.2,3441.1,10471,883,2.7795,1.6159,1.7614,0.2008,19.1922,0.8821,14.4674,1.0976,6.0606,4125.0,8.325063693631197,9750.0,1,10692890.0
1404,open_market,Studio For Sale in Lapu-Lapu,"Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,10.28998447,124.0068697,4800000.0,129729.72972972972,11.773208563233895,124729.72972972972,37.0,1.0,1.0,0,0,16305.0,13938.4,8796.3,21929.6,25132.5,17579.3,35805.5,3600.5,10486,898,2.7037,1.5869,1.7218,0.1928,15.9049,0.8589,14.0955,1.0654,5.2869,5000.0,8.517393171418904,10500.0,1,11025613.0
1411,open_market,Condo For Sale in Maribago,"Tambuli Residences - Tower C, Buyong Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,10.2908456,124.0025293,16000000.0,168421.05263157896,12.034222388603515,164296.05263157896,95.0,2.0,2.0,0,0,15963.5,13596.9,8454.8,21588.1,24791.0,17237.8,35464.0,3152.0,10144,556,6.4008,2.577,3.2724,0.2982,20.8088,1.8383,17.6609,14.2171,8.3698,4125.0,8.325063693631197,9750.0,1,10035543.0
