property_id,price_type,property_name,address,city,property_type,latitude,longitude,price_php,price_per_sqm,log_price,valuation_gap,area_sqm,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_airport_m,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_education,mcrai_grocery,mcrai_health,mcrai_hospitals,mcrai_recreation,mcrai_security,mcrai_tourism,mcrai_retail_density,mcrai_composite,bir_zonal_rr_median,bir_zonal_rr_log,bir_zonal_cr_median,is_mactan_island,spatial_lag_price
2727,open_market,Kishanta house and lot for sale,"Kishanta, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2700556,123.8315189,23000000.0,74554.29497568881,11.219282930547982,66554.29497568881,308.5,11732.0,15668.0,19272.6,4624.1,3727.8,22084.6,13056.0,16654.4,2806,1462,4.8585,2.2707,6.1275,0.1793,0.0,0.0,3.9402,4.1643,2.9551,8000.0,8.987321812850125,16000.0,0,7167778.0
2728,open_market,Rush Sale Lot in Pacific Heights Subd.. Talisay City,"Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2701383,123.8451509,2400000.0,16000.0,9.680344001221918,7000.0,150.0,9340.6,13276.6,16881.2,2232.8,3094.4,19693.2,12604.0,15211.5,2173,45,28.9058,29.0706,39.604,0.5404,15.4107,0.7295,24.1101,98.9156,26.3714,9000.0,9.105090961257083,35000.0,0,10576083.0
2729,open_market,Vista Grande Pacific Heights Lot For Sale,"Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2701383,123.8451509,3042000.0,18000.0,9.798127036878302,9000.0,169.0,9340.6,13276.6,16881.2,2232.8,3094.4,19693.2,12604.0,15211.5,2173,45,28.9058,29.0706,39.604,0.5404,15.4107,0.7295,24.1101,98.9156,26.3714,9000.0,9.105090961257083,35000.0,0,10522583.0
2730,open_market,RUSH SALE: RESIDENTIAL LOT @VISTA GRANDE!,"Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2700885,123.8452124,4351000.0,19000.0,9.852194258148577,10000.0,229.0,9305.7,13241.7,16846.3,2197.8,3049.5,19658.3,12559.1,15206.5,2128,0,29.7548,30.8796,44.5134,0.5572,16.4465,0.7613,25.555,108.4195,27.605,9000.0,9.105090961257083,35000.0,0,10413500.0
2733,open_market,INCOME GENERATING PRIVATE POOL VILLA plus a 4 BEDROOM HOUSE AND LOT FOR SALE,"7RCQ+8QC, Talisay, 6045 Cebu, Philippines",Talisay City,Vacant Lot,10.270673048522516,123.83991200476883,29500000.0,98333.33333333331,11.496118346653846,89333.33333333333,300.0,10109.5,14045.5,17650.1,3001.6,3630.7,20462.1,13021.4,15748.6,2709,691,15.0263,8.3919,10.3322,0.36,2.6713,0.0,7.6836,4.8294,10.205,9000.0,9.105090961257083,35000.0,0,10740500.0
2734,open_market,Lot for sale inside Grant Ville Subdivision in Lapu-lapu City,"Nunez Road, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2707481,123.9629784,1450000.0,8529.411764705883,9.051275677346496,5304.411764705883,170.0,13705.7,11339.1,6196.9,17146.0,20348.8,14980.0,31021.9,4414.6,7886,430,5.697,0.9427,0.9688,0.2138,1.5247,0.6774,7.1194,1.742,3.2103,3225.0,8.078998258685154,8260.0,1,5500000.0
2735,open_market,House and Lot,"Bulacao, Cebu, Philippines",Talisay City,Vacant Lot,10.270857,123.8453152,15000000.0,36144.57831325301,10.495282238835786,27144.578313253012,415.0,9340.6,13276.6,16881.2,2232.8,3094.4,19693.2,12604.0,15172.7,2173,45,28.9058,29.0706,39.604,0.5404,15.4107,0.7295,24.1101,98.9156,26.3714,9000.0,9.105090961257083,35000.0,0,9526083.0
2737,open_market,Pacific Grand Villas LOT FOR SALE @15k/sqm,"Pacific Grand Villas, M.L. Quezon National Highway, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.270899,123.968312,3444000.0,15000.0,9.615805480084347,11775.0,229.6,13834.6,11468.1,6325.9,17062.7,20265.5,15109.0,30938.6,4201.1,8015,34,7.7528,1.9191,1.2071,0.2492,1.7184,2.0188,7.0891,7.0645,4.5091,3225.0,8.078998258685154,8260.0,1,4258438.0
2739,open_market,Pacific Heights Lot Only For Sale,"Bulacao talisay, Bulacao Bridge, Cebu City, Cebu, Philippines",Talisay City,Vacant Lot,10.2709578,123.8464563,3800000.0,20879.120879120877,9.94650493761982,11879.120879120876,182.0,9179.7,13115.7,16720.2,2071.8,3175.5,19532.3,12685.2,15049.4,2254,0,28.657,29.4432,41.4924,0.5494,24.0867,0.8953,22.4639,106.4105,28.3148,9000.0,9.105090961257083,35000.0,0,7293455.0
2741,open_market,"House and Lot For Sale - Park Place 1 (Pueblo De Oro, Lapu2x)","Park Place I Clubhouse, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2710218,123.9436029,11000000.0,63953.48837209302,11.065911353949192,58453.48837209302,172.0,13446.4,11417.2,5253.1,13840.0,17042.9,15062.5,27715.9,5582.4,7964,179,1.514,0.0,1.3026,0.1274,2.8299,0.0,0.248,0.0,1.305,5500.0,8.612685172875459,13375.0,1,7835000.0
2742,open_market,"Furnished 2 Storey House and Lot for Sale in Bulacao, Cebu City","Bulacao, Cebu, Philippines",Cebu City,Vacant Lot,10.27152310458786,123.85334427724612,6950000.0,38611.11111111111,10.561295366650764,22611.11111111111,180.0,9031.5,12967.5,16572.1,1404.9,4295.7,19384.1,13812.5,14307.2,2347,652,12.2765,12.2755,38.7848,0.4419,44.6511,1.8509,17.0644,89.6687,19.6352,16000.0,9.680406499268877,25000.0,0,9037429.0
2745,open_market,RESIDENTIAL HOUSE AND LOT FOR SALE,"Tubod, Cebu, Philippines",Minglanilla,Vacant Lot,10.2719979,123.8048381,5000000.0,62500.0,11.042921835724492,56000.0,80.0,15602.8,19538.8,23143.3,8494.9,5865.0,25955.4,10144.4,19451.1,2167,3530,0.4279,0.0,0.0,0.3832,0.0,0.0,0.601,0.0,0.1913,6500.0,8.77971129020447,20000.0,0,2200000.0
2748,open_market,Overlooking House and Lot in Vista Grande Talisay Cebu,"15 Sacramento St, Talisay, 6045 Cebu, Philippines",Talisay City,Vacant Lot,10.2720198,123.8413362,48000000.0,160000.0,11.982929094215963,151000.0,300.0,9758.7,13694.6,17299.2,2650.8,3292.8,20111.3,12800.4,15559.7,2371,354,20.2382,16.0808,18.5088,0.4434,6.3868,0.0,13.7461,37.651,16.0122,9000.0,9.105090961257083,35000.0,0,10359583.0
2752,open_market,Azienda Milan,"Azienda Milan, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2720825,123.8194335,2000000.0,16666.666666666668,9.721165995742174,10666.666666666668,120.0,13804.7,17740.7,21345.3,6696.8,4951.4,24157.3,12057.7,17887.7,2196,1999,2.9073,0.0,0.8751,0.1691,0.0,0.0,5.3122,1.0585,1.2996,6000.0,8.699681400989514,,0,6602000.0
2753,open_market,FOR SALE: Corner Lot only at Hazienda Milan,"Azienda Milan, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2720825,123.8194335,3000000.0,22222.222222222223,10.008848068193954,16222.222222222224,135.0,13804.7,17740.7,21345.3,6696.8,4951.4,24157.3,12057.7,17887.7,2196,1999,2.9073,0.0,0.8751,0.1691,0.0,0.0,5.3122,1.0585,1.2996,6000.0,8.699681400989514,,0,6352000.0
2754,open_market,509sqm Lot for Sale inside a High end Subdivision,"Azienda Milan, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2720825,123.8194335,6108000.0,12000.0,9.392661928770137,6000.0,509.0,13804.7,17740.7,21345.3,6696.8,4951.4,24157.3,12057.7,17887.7,2196,1999,2.9073,0.0,0.8751,0.1691,0.0,0.0,5.3122,1.0585,1.2996,6000.0,8.699681400989514,,0,5575000.0
2755,open_market,"House and Lot in Bulacao,Talisay","Rio de Janeiro St, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.272061280691156,123.84271524846554,15000000.0,64935.06493506493,11.081143048544691,55935.06493506493,231.0,9683.5,13619.5,17224.0,2575.6,3390.2,20036.1,12897.8,15412.6,2468,388,20.6016,15.4247,18.7433,0.4347,6.7562,0.262,13.1152,38.5265,16.0303,9000.0,9.105090961257083,35000.0,0,10347357.0
2756,open_market,Residential Lot for Sale,"Rio de Janeiro Street, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2722381,123.8414553,4785000.0,15000.0,9.615805480084347,6000.0,319.0,9683.5,13619.5,17224.0,2575.6,3390.2,20036.1,12897.8,15541.0,2468,388,20.6016,15.4247,18.7433,0.4347,6.7562,0.262,13.1152,38.5265,16.0303,9000.0,9.105090961257083,35000.0,0,12760417.0
2757,open_market,FOR SALE BEAUTIFUL HOUSE AND LOT IN LAPULAPU,"Pueblo de Oro Cebu, Sitio Judas Belt, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2722361,123.942071,11000000.0,137500.0,11.831379196088763,132000.0,80.0,13747.4,11380.9,5216.8,14346.3,17571.1,15026.2,28222.3,5605.5,7928,587,1.5849,0.2524,1.385,0.1297,16.0,0.0,0.2545,0.0,4.3476,5500.0,8.612685172875459,13375.0,1,7835000.0
2758,open_market,land for sale in bulacao cebu,bulacao cebu,Cebu City,Vacant Lot,10.2722832,123.8536876,4420000.0,20000.0,9.903487552536127,4000.0,221.0,8920.7,12856.7,16461.3,1527.6,4418.4,19273.3,13935.2,14247.8,2470,775,12.2947,11.6507,38.5855,0.4644,46.0128,1.6541,17.0038,81.9017,19.7301,16000.0,9.680406499268877,25000.0,0,9043333.0
2759,open_market,land for sale in bulacao cebu,bulacao cebu,Cebu City,Vacant Lot,10.2722832,123.8536876,4475000.0,25000.0,10.126631103850338,9000.0,179.0,8920.7,12856.7,16461.3,1527.6,4418.4,19273.3,13935.2,14247.8,2470,775,12.2947,11.6507,38.5855,0.4644,46.0128,1.6541,17.0038,81.9017,19.7301,16000.0,9.680406499268877,25000.0,0,9034167.0
2760,open_market,land for sale in bulacao cebu,bulacao cebu,Cebu City,Vacant Lot,10.2722832,123.8536876,4745000.0,13000.0,9.472704636443673,-3000.0,365.0,8920.7,12856.7,16461.3,1527.6,4418.4,19273.3,13935.2,14247.8,2470,775,12.2947,11.6507,38.5855,0.4644,46.0128,1.6541,17.0038,81.9017,19.7301,16000.0,9.680406499268877,25000.0,0,8989167.0
2763,open_market,For Sale: Residential Lot at Pacific Heights,"Bulacao, Antuwanga, Talisay, Cebu, Philippines",Cebu City,Vacant Lot,10.2726116,123.8508969,2590000.0,14000.0,9.546812608597396,-2000.0,185.0,8925.7,12861.7,16466.3,1342.9,3897.1,19278.3,13413.9,14532.1,2285,253,19.5429,21.2658,51.7856,0.4838,50.7339,2.2053,21.8484,120.8493,27.3353,16000.0,9.680406499268877,25000.0,0,8765250.0
2764,open_market,3Storey House and Lot in Talisay,"Bulacao, Antuwanga, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2726116,123.8508969,28000000.0,60869.565217391304,11.016488578656338,44869.565217391304,460.0,8925.7,12861.7,16466.3,1342.9,3897.1,19278.3,13413.9,14532.1,2285,253,19.5429,21.2658,51.7856,0.4838,50.7339,2.2053,21.8484,120.8493,27.3353,16000.0,9.680406499268877,25000.0,0,5589000.0
2767,open_market,For sale House and lot in St. Jude Acres Bulacao Pardo,"St. Jude Acres Bulacao, Natalio B. Bacalso Avenue, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2735782,123.849378,7500000.0,25597.26962457338,10.150240969489472,9597.26962457338,293.0,8704.2,12640.2,16244.7,1596.3,3643.7,19056.8,13160.5,14664.6,2539,0,26.4798,25.0332,56.8125,0.5861,51.5292,1.9296,22.1123,112.1443,31.9124,16000.0,9.680406499268877,25000.0,0,7185000.0
2769,open_market,HOUSE & LOT FOR SALE OR RENT!!,"ISLAND HOMES SUBDIVISION, Nunez Road, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2735591,123.962237,5500000.0,57591.62303664922,10.961132402716014,47591.62303664922,95.5,13297.9,10931.3,5789.2,17573.7,20776.5,14572.2,31449.6,4164.6,7479,858,7.3779,0.7786,1.8982,0.2487,5.7111,0.0,5.5086,0.0,4.8344,10000.0,9.210440366976515,15000.0,1,3119150.0
2770,open_market,lot for sale??,"Naga Road, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2739302,123.9429422,4670000.0,10000.0,9.210340371976184,4500.0,467.0,13530.5,11163.9,4999.8,14129.4,17354.1,14809.2,28005.3,5406.6,7711,370,2.3404,0.318,2.0985,0.1885,16.0,0.287,0.4172,0.0,4.7079,5500.0,8.612685172875459,13375.0,1,11000000.0
2771,open_market,House and lot for sale,"MAGHAWAY TALISAY CITY CEBU, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2740192,123.8191338,15000000.0,50000.0,10.819778284410283,44000.0,300.0,13723.7,17659.7,21264.2,6615.8,4870.4,24076.3,11796.6,17874.0,2115,1918,7.836,0.2597,1.2181,0.1881,0.0,0.0,7.877,4.0,3.5923,6000.0,8.699681400989514,,0,3352000.0
2773,open_market,269sqm lot only for sale inside san josemaria village toledo cebu,"San Josemaria Village Talisay, Maghaway Road, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2740988,123.8210034,2300000.0,8550.185873605948,9.053708301297538,2550.1858736059476,269.0,13723.7,17659.7,21264.2,6615.8,4870.4,24076.3,11796.6,17672.0,2115,1918,7.836,0.2597,1.2181,0.1881,0.0,0.0,7.877,4.0,3.5923,6000.0,8.699681400989514,,0,6527000.0
2777,open_market,Lot For Sale Corner Unit Pacific Grand Villas Phase 1,"Pacific Grand Villas, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2741697,123.9659809,2000000.0,14869.888475836431,9.607093539482326,4869.888475836431,134.5,13481.1,11114.6,5972.4,17490.7,20693.6,14755.5,31366.7,3937.9,7662,462,9.8682,1.5192,1.6318,0.254,3.0878,0.9871,5.2552,4.0,5.6207,10000.0,9.210440366976515,15000.0,1,4001393.0
2778,open_market,Pacific Grande Villa Lot for Sale,"Pacific Grand Villas, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2741697,123.9659809,2913750.0,15750.0,9.66459564425378,5750.0,185.0,13481.1,11114.6,5972.4,17490.7,20693.6,14755.5,31366.7,3937.9,7662,462,9.8682,1.5192,1.6318,0.254,3.0878,0.9871,5.2552,4.0,5.6207,10000.0,9.210440366976515,15000.0,1,3870857.0
2779,open_market,House and Lot for Sale,"Pacific Grand Villas, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2741697,123.9659809,7000000.0,58333.333333333336,10.973928964237542,48333.333333333336,120.0,13481.1,11114.6,5972.4,17490.7,20693.6,14755.5,31366.7,3937.9,7662,462,9.8682,1.5192,1.6318,0.254,3.0878,0.9871,5.2552,4.0,5.6207,10000.0,9.210440366976515,15000.0,1,3287107.0
2783,open_market,Vista Grande,"Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.274747,123.8387798,1950000.0,12500.0,9.433483923290392,3850.0,156.0,10287.4,14223.4,17828.0,3179.6,4447.7,20640.0,13955.3,15758.3,3526,1422,11.6571,1.9771,1.0994,0.2397,1.4143,0.0,6.5882,0.0,6.2068,8650.0,9.065430200180376,,0,22677786.0
2784,open_market,Lot for Sale in Vista Grande,"Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.274747,123.8387798,2458500.0,16500.0,9.711115659888671,7850.0,149.0,10287.4,14223.4,17828.0,3179.6,4447.7,20640.0,13955.3,15758.3,3526,1422,11.6571,1.9771,1.0994,0.2397,1.4143,0.0,6.5882,0.0,6.2068,8650.0,9.065430200180376,,0,22605143.0
2785,open_market,"LOT for Sale in Vista Grande, Bulacao, Talisay City, Cebu","Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.274747,123.8387798,2500000.0,12195.121951219511,9.408791310700021,3545.121951219513,205.0,10287.4,14223.4,17828.0,3179.6,4447.7,20640.0,13955.3,15758.3,3526,1422,11.6571,1.9771,1.0994,0.2397,1.4143,0.0,6.5882,0.0,6.2068,8650.0,9.065430200180376,,0,22599214.0
2790,open_market,SUPER RUSH LOT FOR SALE IN KISHANTA SUBDIVISION VERY NEAR TO THE GUARDHOÃ™SE AND CLUBHOUSE,"Kishanta Subdivision, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2754314,123.8320574,2800000.0,14000.0,9.546812608597396,6000.0,200.0,11521.7,15457.7,19062.2,4413.8,6061.7,21874.3,15571.4,16458.6,5140,2772,0.8059,0.0,0.0,0.0402,0.0,0.0,0.3432,0.0,0.3603,8000.0,8.987321812850125,16000.0,0,6697333.0
2791,open_market,Kishanta Lot for Sale,"Kishanta Subdivision, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2754314,123.8320574,3000000.0,15000.0,9.615805480084347,7000.0,200.0,11521.7,15457.7,19062.2,4413.8,6061.7,21874.3,15571.4,16458.6,5140,2772,0.8059,0.0,0.0,0.0402,0.0,0.0,0.3432,0.0,0.3603,8000.0,8.987321812850125,16000.0,0,6664000.0
2792,open_market,Kishanta Zen Residences,"Kishanta Subdivision, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2754314,123.8320574,3100000.0,15500.0,9.648595302907339,7500.0,200.0,11521.7,15457.7,19062.2,4413.8,6061.7,21874.3,15571.4,16458.6,5140,2772,0.8059,0.0,0.0,0.0402,0.0,0.0,0.3432,0.0,0.3603,8000.0,8.987321812850125,16000.0,0,6647333.0
2793,open_market,"Residential Lot in Kishanta Subdivision in Lagtang, Talisay City","Kishanta Subdivision, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2755369676113,123.83164970422976,6000000.0,20000.0,9.903487552536127,12000.0,300.0,11521.7,15457.7,19062.2,4413.8,6061.7,21874.3,15571.4,16499.7,5140,2772,0.8059,0.0,0.0,0.0402,0.0,0.0,0.3432,0.0,0.3603,8000.0,8.987321812850125,16000.0,0,6164000.0
2796,open_market,Pacific Grand Villas,"Marigondon, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2757142,123.9777887,3136000.0,16000.0,9.680344001221918,6500.0,196.0,13346.8,10980.2,5838.1,18329.8,21532.7,14621.2,32205.7,3502.4,7527,84,4.5531,7.1207,3.0871,0.5465,9.0977,8.0,5.379,10.8146,6.5116,9500.0,9.15915233520675,19500.0,1,5650400.0
2798,open_market,Lot For Sale - Grand Villa Lapu-Lalu City Cebu,"Marigondon, Lapu-lapu City, Cebu, 6015, Philippines",Lapu-Lapu City,Vacant Lot,10.275706282434824,123.9779174460327,6300800.0,16000.0,9.680344001221918,6500.0,393.8,13346.8,10980.2,5838.1,18329.8,21532.7,14621.2,32205.7,3502.8,7527,84,4.5531,7.1207,3.0871,0.5465,9.0977,8.0,5.379,10.8146,6.5116,9500.0,9.15915233520675,19500.0,1,4068000.0
2800,open_market,"For Sale: 4BR House and Lot in Bulacao, Talisay City — 450 sqm","Bulacao, Talisay City, Cebu, 6045, Philippines",Talisay City,Vacant Lot,10.27587754300846,123.84017716078696,55000000.0,122222.22222222222,11.71359616043238,113572.22222222222,450.0,10287.4,14223.4,17828.0,3179.6,4447.7,20640.0,13955.3,15581.0,3526,1422,11.6571,1.9771,1.0994,0.2397,1.4143,0.0,6.5882,0.0,6.2068,8650.0,9.065430200180376,,0,10439312.0
2801,open_market,Residential Lot,"Bulacao Community School, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.276,123.85,2500000.0,10416.666666666666,9.251162366496438,-5583.333333333334,240.0,8507.6,12443.6,16048.1,1761.0,3840.3,18860.2,13357.1,14532.2,2703,0,24.3022,25.9308,63.781,0.6331,63.6625,2.311,23.3993,126.7802,33.9423,16000.0,9.680406499268877,25000.0,0,11476000.0
2811,open_market,RUSH / SACRIFICE SALE HOUSE AND LOT IN COGON,"A. Gabuya Street, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.276382,123.857859,15000000.0,40431.266846361184,10.607358696459048,22931.266846361184,371.0,7961.3,11897.3,15501.9,794.5,4896.4,18313.9,14413.1,13688.0,2355,364,33.1863,28.5257,111.9401,1.0727,133.6032,5.7024,45.947,242.5151,54.3356,17500.0,9.770013301136158,21500.0,0,15500000.0
2813,open_market,LOT FOR SALE ALONG NATIONAL HIGHWAY IN MARIGONDON LAPU-LAPU CITY,"SITIO MASIWA, M.L. Quezon National Highway, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2766192,123.9784491,5000000.0,21367.521367521367,9.969627355040673,11867.521367521367,234.0,13336.8,10970.2,5828.1,18319.7,21522.6,14611.1,32195.7,3399.8,7517,0,4.8192,7.1903,3.1641,0.6308,11.2713,8.0,7.2237,11.0367,7.1371,9500.0,9.15915233520675,19500.0,1,4718400.0
2815,open_market,Residential lot for SALE IN PACIFIC GRAND,"Pacific Grand Villas, Lemon Street, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2770593,123.9687483,1800000.0,16822.429906542056,9.730468388404487,7322.429906542056,107.0,13171.5,10804.9,5662.8,18014.6,21217.5,14445.9,31890.6,3532.8,7352,634,6.1371,4.1848,3.6029,0.3226,5.343,1.6012,3.0064,1.027,5.3732,9500.0,9.15915233520675,19500.0,1,3971250.0
2818,open_market,2 STOREY HOUSE AND LOT IN NEW TOWN ESTATES PARDO,"Newtown Estates Cebu, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2774525,123.8531778,15000000.0,52447.55244755245,10.867568948246632,36447.55244755245,286.0,8109.3,12045.3,15649.9,1452.3,4238.5,18461.9,13755.3,14156.2,3013,0,32.6433,27.0175,93.5147,0.8652,95.6427,4.493,25.9822,169.7993,45.1453,16000.0,9.680406499268877,25000.0,0,9447500.0
2823,open_market,Newly Renovated House and Lot in Pardo,"Pardo, Antuwanga, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2785117,123.8543127,15000000.0,52631.57894736842,10.871071578797833,36191.57894736842,285.0,7873.0,11809.0,15413.5,1216.0,4474.9,18225.6,13991.7,14008.2,2776,0,32.9359,27.973,100.9192,1.0738,109.4708,4.7087,32.8521,202.4595,48.6756,16440.0,9.707533494010876,22500.0,0,12572500.0
2824,open_market,Titled,"Manduang Barangay Hall, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,10.2786352,123.7857029,4000000.0,3872.216844143272,8.261582449964527,2590.966844143272,1033.0,18308.7,22244.7,25849.3,11200.9,8570.9,28661.3,11644.9,21383.7,4262,6235,4.0,0.0,0.0,0.0896,0.0,0.0,0.1237,0.0,1.788,1281.25,7.156371626269378,,0,
2827,open_market,3 Storey House and lot in Newtown Estate Pardo,"Poblacion Pardo Fire Station, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2788816,123.8549019,16000000.0,45714.28571428572,10.730166125720595,29274.285714285717,350.0,7871.1,11807.0,15411.6,1217.9,4476.8,18223.7,13993.6,13936.1,2778,0,32.924,27.9274,100.8484,1.076,109.3352,4.7064,32.8421,202.2031,48.6244,16440.0,9.707533494010876,22500.0,0,12322500.0
2828,open_market,Residential Lot in Cebu City 195sqm,"Newtown Estates Community, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2790564,123.8522108,4290000.0,22000.0,9.998797732340453,6000.0,195.0,8352.7,12288.7,15893.3,1695.7,4481.9,18705.3,13998.6,14218.7,3256,243,19.9957,18.0696,63.5648,0.6621,70.8556,2.9372,19.4202,93.9911,30.9021,16000.0,9.680406499268877,25000.0,0,12891500.0
2834,open_market,Lot only for sale in Pacific Heights Subdivision,"Pacific Heights Subdivision, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.2793234,123.8395157,3000000.0,20000.0,9.903487552536127,11350.0,150.0,10103.8,14039.7,17644.3,2995.9,4643.8,20456.4,14153.5,15570.7,3722,1354,11.9199,1.8918,1.8415,0.2453,1.2992,0.0,4.9585,0.0,6.2693,8650.0,9.065430200180376,,0,29660000.0
2836,open_market,"Overlooking 3 story concrete House and Lot in Pacific Heights, Vista Grande","Bulacao, Antuwanga, Cebu City, Cebu, Philippines",Talisay City,Vacant Lot,10.279392591404536,123.83391972821896,17500000.0,58333.333333333336,10.973928964237542,49683.333333333336,300.0,11467.4,15403.4,19008.0,4359.5,6007.4,21820.0,15517.1,16169.6,5086,2718,1.1069,0.0,0.0,0.0411,0.0,0.0,0.3599,0.0,0.4948,8650.0,9.065430200180376,,0,5783429.0
2847,open_market,LOT FOR SALE - CLEAN TITLE,"St. Yves Subdivision, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.280873,123.9637408,1650000.0,11000.0,9.305650551780507,1000.0,150.0,12334.7,9968.1,4826.0,18553.2,21756.1,13609.1,32429.1,3368.5,6515,881,12.4892,10.0618,10.6668,0.7125,41.3357,0.0,14.8507,2.086,18.2305,10000.0,9.210440366976515,15000.0,1,
2848,open_market,Newly-built modern House and Lot with overlooking view in VistaGrande,"Equador St, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.281217587995606,123.83228480815887,15000000.0,50000.0,10.819778284410283,41350.0,300.0,11761.4,15697.4,19301.9,4653.5,6301.4,22114.0,15811.1,16308.0,5380,3012,0.8061,0.0,0.0,0.0,0.0,0.0,0.1841,0.0,0.3603,8650.0,9.065430200180376,,0,12400000.0
2849,open_market,For Sale Lot Only in Agus Lapu-lapu Mactan,"Midore, Basak-Sisi-Agus Rd, Agus Ibabao, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Vacant Lot,10.2816099,123.982765,35000000.0,17994.85861182519,9.79784136340114,9994.858611825191,1945.0,13053.0,10686.5,5544.3,19106.9,22309.8,14327.4,32982.9,2874.2,7234,651,3.5793,4.5278,3.5299,1.0157,13.8696,1.6424,8.3155,0.0,6.2411,8000.0,8.987321812850125,9781.25,1,173754625.0
2850,open_market,Lot Only in Alta Vista,"Alta Vista Cebu, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2817629,123.8496655,7452000.0,12000.0,9.392661928770137,-4000.0,621.0,8606.3,12542.3,16146.9,2092.8,5486.1,18958.9,15002.9,14428.5,3653,876,8.76,6.2195,23.6749,0.482,18.7145,1.3017,9.3448,21.5796,10.216,16000.0,9.680406499268877,25000.0,0,13294000.0
2851,open_market,Mountain View Lot in Alta Vista,"Alta Vista Cebu, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2817629,123.8496655,14580000.0,18000.0,9.798127036878302,2000.0,810.0,8606.3,12542.3,16146.9,2092.8,5486.1,18958.9,15002.9,14428.5,3653,876,8.76,6.2195,23.6749,0.482,18.7145,1.3017,9.3448,21.5796,10.216,16000.0,9.680406499268877,25000.0,0,11868400.0
2852,open_market,Lot for Sale in Alta Vista Subdivision,"Alta Vista Cebu, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.2817629,123.8496655,27500000.0,25000.0,10.126631103850338,9000.0,1100.0,8606.3,12542.3,16146.9,2092.8,5486.1,18958.9,15002.9,14428.5,3653,876,8.76,6.2195,23.6749,0.482,18.7145,1.3017,9.3448,21.5796,10.216,16000.0,9.680406499268877,25000.0,0,9284400.0
