property_id,source,price_type,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,geocode_source,price_outlier_flag,price_per_sqm,log_price,dist_cbd_m,dist_airport_m,dist_cbrt_nearest_m,amenity_score_education,amenity_score_health,amenity_score_finance,amenity_score_grocery,amenity_score_transport,amenity_score_security,amenity_score_composite,spatial_lag_price,bir_zonal_value,valuation_gap,dist_cebu_business_park_m,dist_it_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_minglanilla_poblacion_m,dist_minglanilla_lipata_m,barangay_geocoded,bir_zonal_rr_median,bir_zonal_cr_median,bir_zonal_rc_median,bir_zonal_rr_log
966,Bank of Commerce,asking,Villa Illuminada Subd,Lot 7 Blk 4 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,124.0,,,,1439000.0,10.2930556,123.9857702,Google Maps API,,11604.83870967742,14.179458985869504,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16689315.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
967,Bank of Commerce,asking,Villa Illuminada Subd,Lot 1 Blk 5 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,273.0,,,,4095000.0,10.2930556,123.9857702,Google Maps API,,15000.0,15.225277275269306,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16611197.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
968,Bank of Commerce,asking,Villa Illuminada Subd,Lot 13 Blk 9 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,176.0,,,,1812000.0,10.2930556,123.9857702,Google Maps API,,10295.454545454546,14.409941765585062,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16678344.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
969,Bank of Commerce,asking,Villa Illuminada Subd,Lot 14 Blk 9 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,217.0,,,,2236000.0,10.2930556,123.9857702,Google Maps API,,10304.147465437787,14.620199113257128,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16665874.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
970,Bank of Commerce,asking,Villa Illuminada Subd,Lot 7 Blk 8 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - House and Lot,125.0,,,,2922000.0,10.2930556,123.9857702,Google Maps API,,23376.0,14.88777887129278,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16645697.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
971,Bank of Commerce,asking,Villa Illuminada Subd,Lot 25 Blk 9 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,135.0,,,,1391000.0,10.2930556,123.9857702,Google Maps API,,10303.703703703704,14.14553347090558,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16690726.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
972,Bank of Commerce,asking,Villa Illuminada Subd,Lot 26 Blk 9 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,136.0,,,,1578000.0,10.2930556,123.9857702,Google Maps API,,11602.941176470587,14.271668780387955,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16685226.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
973,Bank of Commerce,asking,Villa Illuminada Subd,Lot 27 Blk 9 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,136.0,,,,1578000.0,10.2930556,123.9857702,Google Maps API,,11602.941176470587,14.271668780387955,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16685226.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
974,Bank of Commerce,asking,Villa Illuminada Subd,Lot 28 Blk 9 Villa Illuminada Subd Brgy Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Vacant Lot,136.0,,,,1578000.0,10.2930556,123.9857702,Google Maps API,,11602.941176470587,14.271668780387955,,1737.9,9956.6,4,0,2,5,0,0,0.0374,16685226.0,,,9335.0,9519.2,8911.4,4406.3,14080.7,16968.1,9586.4,26638.0,21286.1,19601.4,Pajac,3350.0,7760.0,,8.11701408773731
975,Bank of Commerce,asking,8 Newtown Boulevard,Unit 9C Cluster 4 9/F 8 Newtown Boulevard Mactan Newtown Brgy Mactan Lapu-Lapu City,Lapu-Lapu City,Residential - Condominium Unit,,49.6,,,7490000.0,10.3085676,124.0139063,Google Maps API,,151008.06451612903,15.829079355493402,,3822.9,12046.1,2,1,4,9,2,1,0.1073,19486329.0,,,12040.3,12001.2,10815.0,6865.5,17444.2,20445.9,9334.6,30132.6,24709.8,22999.3,Mactan,5000.0,10500.0,107500.0,8.517393171418904
976,Bank of Commerce,asking,BF Homes,Lot 16 Blk 5 BF Homes Fuentes Road Agus Pajac Lapu-Lapu City,Lapu-Lapu City,Residential - Townhouse,44.0,,,,2997000.0,10.2946976,123.9954801,Google Maps API,,68113.63636363637,14.9131223462988,,2276.9,10831.4,5,0,1,5,0,1,0.0478,18073147.0,,,10307.4,10440.6,9679.1,5266.7,15158.6,18034.0,9735.5,27696.7,22360.9,20678.3,Mactan,5000.0,10500.0,107500.0,8.517393171418904
977,Bank of Commerce,asking,Villa Verna Subdivision,3620-R Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
978,Bank of Commerce,asking,Villa Verna Subdivision,3620-T Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
979,Bank of Commerce,asking,Villa Verna Subdivision,3620-X Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
980,Bank of Commerce,asking,Villa Verna Subdivision,3620-FF Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,150.0,,,,1875000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.444119217386648,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10316775.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
981,Bank of Commerce,asking,Villa Verna Subdivision,3620-GG Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,149.0,,,,1863000.0,10.2734993,123.8459926,Google Maps API,,12503.355704697986,14.437698649583725,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10317075.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
982,Bank of Commerce,asking,Villa Verna Subdivision,3620-LL Villa Verna Subdivision Brgy Bulacao Talisay City,Talisay City,Residential - Vacant Lot,110.0,,,,1375000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.133964289082808,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10329275.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
983,Bank of Commerce,asking,Villa Verna Subdivision,3620-NN Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,161.0,,,,2013000.0,10.2734993,123.8459926,Google Maps API,,12503.105590062112,14.515136704621929,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10313325.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
984,Bank of Commerce,asking,Villa Verna Subdivision,Lot 1 Blk 1 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,1043.0,,,,13038000.0,10.2734993,123.8459926,Google Maps API,,12500.479386385428,16.38337872846662,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10037700.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
985,Bank of Commerce,asking,Villa Verna Subdivision,Lot 4 Blk 4 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
986,Bank of Commerce,asking,Villa Verna Subdivision,Lot 13 Blk 4 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
987,Bank of Commerce,asking,Villa Verna Subdivision,Lot 11 Blk 5 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
988,Bank of Commerce,asking,Villa Verna Subdivision,Lot 12 Blk 5 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
989,Bank of Commerce,asking,Villa Verna Subdivision,Lot 8 Blk 8 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
990,Bank of Commerce,asking,Villa Verna Subdivision,Lot 2 Blk 9 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,112.0,,,,1501000.0,10.2734993,123.8459926,Google Maps API,,13401.785714285714,14.2216421106156,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10326125.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
991,Bank of Commerce,asking,Villa Verna Subdivision,Lot 3 Blk 9 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
992,Bank of Commerce,asking,Villa Verna Subdivision,Lot 4 Blk 9 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
993,Bank of Commerce,asking,Villa Verna Subdivision,Lot 5 Blk 9 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
994,Bank of Commerce,asking,Villa Verna Subdivision,Lot 6 Blk 9 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
995,Bank of Commerce,asking,Villa Verna Subdivision,Lot 11 Blk 9 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,119.0,,,,1595000.0,10.2734993,123.8459926,Google Maps API,,13403.361344537816,14.282384294201082,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10323775.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
996,Bank of Commerce,asking,Villa Verna Subdivision,Lot 1 Blk 10 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,132.0,,,,1769000.0,10.2734993,123.8459926,Google Maps API,,13401.515151515152,14.385924973141922,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10319425.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
997,Bank of Commerce,asking,Villa Verna Subdivision,Lot 3 Blk 10 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
998,Bank of Commerce,asking,Villa Verna Subdivision,Lot 12 Blk 10 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,134.0,,,,1675000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.331323723241304,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10321775.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
999,Bank of Commerce,asking,Villa Verna Subdivision,Lot 14 Blk 10 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,112.0,,,,1400000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.151982794585487,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10328650.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
1000,Bank of Commerce,asking,Villa Verna Subdivision,Lot 5 Blk 11 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,100.0,,,,1250000.0,10.2734993,123.8459926,Google Maps API,,12500.0,14.038654109278484,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332400.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
1001,Bank of Commerce,asking,Villa Verna Subdivision,Lot 7 Blk 11 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,149.0,,,,1997000.0,10.2734993,123.8459926,Google Maps API,,13402.68456375839,14.507156612397951,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10313725.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
1002,Bank of Commerce,asking,Villa Verna Subdivision,Lot 11 Blk 11 Villa Verna Subdivision Bo Bulacao Talisay City,Talisay City,Residential - Vacant Lot,99.0,,,,1238000.0,10.2734993,123.8459926,Google Maps API,,12505.050505050503,14.02900773222668,,15025.3,1095.0,8,1,8,7,0,0,0.0831,10332700.0,,,8060.3,8819.2,11150.1,12362.6,1422.5,3331.7,17241.2,12060.8,6148.2,4347.6,Bulacao,9000.0,35000.0,,9.105090961257085
1003,Bank of Commerce,asking,,Lot 9205 Sitio Abono Hills Brgy Tunghaan Minglanilla Cebu,Minglanilla,Residential - Vacant Lot,9049.29,,,,22493000.0,10.2411953,123.7837669,Google Maps API,,2485.609368248779,16.928714707658436,,22585.1,6800.9,7,0,0,4,0,0,0.051,6923067.0,,,15699.2,16388.7,18694.3,20028.9,8898.9,6030.9,24784.3,4640.3,1565.2,3350.6,Tunghaan,7000.0,14000.0,70000.0,8.853808274977197
1004,Bank of Commerce,asking,,Lot 10649 Brgy Pitago 2 Minglanilla Cebu,Minglanilla,Residential - Vacant Lot,3811.0,,,,5717000.0,10.2411953,123.7837669,Google Maps API,,1500.1311991603254,15.558954750246109,,22585.1,6800.9,7,0,0,4,0,0,0.051,8213529.0,,,15699.2,16388.7,18694.3,20028.9,8898.9,6030.9,24784.3,4640.3,1565.2,3350.6,Tunghaan,7000.0,14000.0,70000.0,8.853808274977197
1005,Bank of Commerce,asking,South Hills Subd,Lot 12 Blk 14 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1006,Bank of Commerce,asking,South Hills Subd,Lot 14 Blk 14 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - House and Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1007,Bank of Commerce,asking,South Hills Subd,Lot 15 Blk 14 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - House and Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1008,Bank of Commerce,asking,South Hills Subd,Lot 16 Blk 14 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1009,Bank of Commerce,asking,South Hills Subd,Lot 17 Blk 14 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1010,Bank of Commerce,asking,South Hills Subd,Lot 18 Blk 14 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1011,Bank of Commerce,asking,South Hills Subd,Lot 20 Blk 14 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1012,Bank of Commerce,asking,South Hills Subd,Lot 48 Blk 13 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1013,Bank of Commerce,asking,South Hills Subd,Lot 50 Blk 13 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1014,Bank of Commerce,asking,South Hills Subd,Lot 51 Blk 13 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,3150000.0,10.3087756,123.8606478,Google Maps API,,21000.0,14.962913010801817,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3980319.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1015,Bank of Commerce,asking,South Hills Subd,Lot 3 Blk 31 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,300.0,,,,4980000.0,10.3087756,123.8606478,Google Maps API,,16600.0,15.420940449000836,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3970374.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1016,Bank of Commerce,asking,South Hills Subd,Lot 4 Blk 31 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,2490000.0,10.3087756,123.8606478,Google Maps API,,16600.0,14.727793268440893,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3983906.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1017,Bank of Commerce,asking,South Hills Subd,Lot 5 Blk 31 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,2490000.0,10.3087756,123.8606478,Google Maps API,,16600.0,14.727793268440893,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3983906.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1018,Bank of Commerce,asking,South Hills Subd,Lot 6 Blk 31 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,2490000.0,10.3087756,123.8606478,Google Maps API,,16600.0,14.727793268440893,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3983906.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1019,Bank of Commerce,asking,South Hills Subd,Lot 7 Blk 31 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,2490000.0,10.3087756,123.8606478,Google Maps API,,16600.0,14.727793268440893,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3983906.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1020,Bank of Commerce,asking,South Hills Subd,Lot 8 Blk 31 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,2490000.0,10.3087756,123.8606478,Google Maps API,,16600.0,14.727793268440893,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3983906.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
1021,Bank of Commerce,asking,South Hills Subd,Lot 9 Blk 31 South Hills Subd Brgy Buhisan Cebu City,Cebu City,Residential - Vacant Lot,150.0,,,,2490000.0,10.3087756,123.8606478,Google Maps API,,16600.0,14.727793268440893,,12947.9,2258.2,1,0,0,0,0,0,0.0061,3983906.0,,,4876.4,5323.6,7528.3,9939.0,4108.9,7548.5,13565.4,15857.1,9835.6,8060.0,Tisa,12820.0,21320.0,90000.0,9.4588397305527
