id,lat,lon,amenity_type,amenity,lgu
ChIJkW6aSQCdqTMR3J7AyxZSI6c,10.2739361,123.856693,pharmacy,Shawe Pharmacy,Talisay City
ChIJwYJSfA-dqTMRBdjST3spDxQ,10.2598349,123.829781,pharmacy,Southstar Drug Talisay Cebu Lawaan III,Talisay City
ChIJf1PTZgCdqTMRY02GCAudGcI,10.2513058,123.8266022,pharmacy,TEDI Pharmacy,Talisay City
ChIJH5XcmnudqTMRAUv8daANZ_0,10.2460727,123.8283389,pharmacy,TGP The Generics Pharmacy,Talisay City
ChIJW9IYvkScqTMRNCqw2bwOjKw,10.2743342,123.8567389,pharmacy,"TGP The Generics Pharmacy (F Jaca St, Cebu)",Talisay City
ChIJlZVY9kacqTMRPAi5p96yWuo,10.2760564,123.8517094,pharmacy,"TGP The Generics Pharmacy (South Road Poblacion Pardo, Cebu)",Talisay City
ChIJF2_VXgCdqTMRkRGEkHWWy-A,10.2800171,123.8556794,pharmacy,The Generics Pharmacy - Pardo Church,Talisay City
ChIJ9dON-TmdqTMR_NMiZDWoQ4I,10.2388999,123.8240658,pharmacy,Three L.Pharmacy,Talisay City
ChIJw8J0-BmdqTMRyuu98EiU_-g,10.2521313,123.8305548,pharmacy,Three Sixty Pharmacy - Fidel Bas cor R Geraldez st.,Talisay City
ChIJpX4z6EacqTMRwDX7hnB2wzk,10.2795,123.8560652,pharmacy,ThreeSixty Pharmacy,Talisay City
ChIJnYuw-AGdqTMRMfAm-PhGXsw,10.2604798,123.8411197,pharmacy,ThreeSixty Pharmacy - South Agora Building,Talisay City
ChIJ9Y0Z9ACdqTMR0BOOnvnMjds,10.264223,123.838032,pharmacy,Threesixty Pharmacy,Talisay City
ChIJOePLMgCdqTMR-2olE_IOKdg,10.2748463,123.8602083,pharmacy,Threesixty Pharmacy - Cogon,Talisay City
ChIJJfhOUh6dqTMRYijNs9moHoE,10.2489078,123.8388294,pharmacy,Threesixty Pharmacy - Sangi Road,Talisay City
ChIJC4hkvd2cqTMRzBpOPaY-qyo,10.2439191,123.8486836,pharmacy,VRV PHARMACY,Talisay City
ChIJIaulhkacqTMRJT1ykVh9t_A,10.2788724,123.8554732,pharmacy,Vinori Pharmacy,Talisay City
ChIJcwcRXxadqTMRIYe40maBPE0,10.2501219,123.8260041,pharmacy,Vital Pharmacy And General Merchandise,Talisay City
ChIJPbGSmEOdqTMRAFxUgmeOZFY,10.2651402,123.8770962,pharmacy,WATSONS FILINVEST IL CORSO CEBU,Talisay City
ChIJRdkBlMKdqTMRBHSWQ7GzqlE,10.2654724,123.8417354,pharmacy,WATSONS GAISANO GRAND FIESTA MALL TABUNOK,Talisay City
ChIJ73i-z--dqTMRVH-VKkzoULE,10.2443671,123.7927264,pharmacy,WATSONS GAISANO GRAND MINGLANILLA,Talisay City
ChIJR7JNa0mdqTMRscir_zhWL2Y,10.2623336,123.8382735,pharmacy,WATSONS RF VILLO CENTER SOUTH TABUNOK,Talisay City
ChIJQykMBlWcqTMRbewSO6R3U2I,10.2668904,123.8436342,pharmacy,WATSONS SOUTH TOWN CENTRE TABUNOK,Talisay City
ChIJCcUARUecqTMROO56Ur1j-ak,10.2819707,123.8570472,pharmacy,Wen's Pharmacy,Talisay City
ChIJ3frRgd2cqTMRkcWPZyaLKe8,10.2448828,123.8494601,pharmacy,Yanem Eighteen Pharmacy,Talisay City
ChIJsQ3Vgd2cqTMR-g0_YFeq9J8,10.2448921,123.8494952,pharmacy,addiel Pharmacy,Talisay City
ChIJe9JSPgCdqTMRKt4ZKqcqq6Q,10.2446828,123.8242563,pharmacy,st. roque pharmacy,Talisay City
