id,lat,lon,amenity_type,amenity
13573099001,10.3078823,124.0095878,supermarket,Metro Supermarket
13619404172,10.3434665,123.9145736,supermarket,Meet at Fresh HMART
85131922,10.3147966,123.9245746,supermarket,SM HyperMarket
134726470,10.3258124,123.9775085,supermarket,Savemore Mactan
155941636,10.2950264,123.8695302,supermarket,Tita Gwapa Supertinda
179733892,10.3236258,123.8840282,supermarket,Fooda Saversmart
230293127,10.3116804,123.8984603,supermarket,Puregold
231880062,10.3061597,123.9137511,supermarket,Prince WareHouse Club
231977418,10.2969024,123.9001494,supermarket,Colonnade Supermarket
242565003,10.2921128,123.9024601,supermarket,La Nueva Supermarket
249316211,10.2928319,123.9036109,supermarket,Lucky 7 Supermart
286883955,10.2903718,123.8702336,supermarket,Super Metro
299410005,10.3019171,123.9628598,supermarket,Robinsons Supermarket
312176906,10.3105383,123.9522545,supermarket,La Nueva
363758988,10.2448166,123.795081,supermarket,La Nueva Supermart
459313361,10.3317077,123.9468591,supermarket,Prince Warehouse Club
459313368,10.326718,123.9408504,supermarket,Colonnade Supermarket Mandaue
527926392,10.2763729,123.8574724,supermarket,Gaisano Saversmart Inayawan
539902014,10.3096851,123.8745524,supermarket,Metro Supermarket
582151846,10.3399395,123.9244401,supermarket,Metro Supermarket
600478138,10.2932351,123.9036304,supermarket,Lucky 7 Supermarket
614517540,10.3020542,123.9033902,supermarket,Gaisano Savemart
615950129,10.3207168,123.9095798,supermarket,Landers Superstore Cebu
624768675,10.2890821,123.8710523,supermarket,Shopwise
626778762,10.3664303,123.9341967,supermarket,San Rose Market
665214352,10.290149,123.9678885,supermarket,Gaisano Savers Mart
746561572,10.3004992,123.9633509,supermarket,SM Hypermart
888546468,10.2845687,123.9657061,supermarket,Shopwise Express
891261296,10.3352946,123.938929,supermarket,Savemore Market
933315848,10.3267254,123.9408445,supermarket,Colonade Supermarket
1174906481,10.3131955,123.9552357,supermarket,Super Metro
1174906482,10.3680021,123.9318882,supermarket,Metro Supermarket Canduman
1267684300,10.3112533,123.8763689,supermarket,The Marketplace
1426041571,10.2415171,123.7992607,supermarket,O!Save Supermarket Philippines
413986522,10.3167191,123.9339478,mall,Boardwalk Plaza
679207388,10.3357868,123.9507157,mall,BR Town Square
1508435161,10.3302827,123.8986009,mall,Jy Square Centre
8936233717,10.2972477,123.8994678,mall,Iconique Mall
9716924881,10.2980301,123.8944209,mall,CityMall Bacalso
11468705743,10.2664299,123.8778053,mall,Il Corso
12303142198,10.3295885,123.9479434,mall,Springwood District
29261597,10.3116298,123.9181416,mall,SM City Cebu
29261598,10.3180958,123.9051572,mall,Ayala Center Cebu
47026589,10.2864546,123.9702288,mall,Gaisano Grand Mall Mactan
72373053,10.3404955,123.9483273,mall,Pacific Mall Mandaue
84086337,10.3136321,123.9171549,mall,APM Mall
93839848,10.3396423,123.9105445,mall,Gaisano Country Mall
97924558,10.3248873,123.9339112,mall,Parkmall
129602061,10.3093144,123.8940659,mall,Robinsons Fuente
129602063,10.3104349,123.8919399,mall,Robinsons Cybergate Cebu
131051173,10.2654121,123.8423289,mall,Gaisano Grand Fiesta Mall
132902333,10.3409129,123.9125801,mall,Banilad Town Center
146342874,10.3729385,123.9549543,mall,Fooda
155744081,10.3100682,123.8959591,mall,Two Mango
155744082,10.3102012,123.8964482,mall,One Mango
155748229,10.3284146,123.9058194,mall,The Walk
155930841,10.2995971,123.8693354,mall,Gaisano Capital Tisa
156416254,10.3307099,123.9074101,mall,Ayala Malls Central Bloc
181595819,10.3357854,123.9343911,mall,SM City JMall
189316203,10.3625507,123.9488529,mall,Save More Canduman
202730464,10.3095603,123.8953402,mall,Raintree Mall
207704676,10.3150859,123.8845037,mall,One Pavillion Mall
209950119,10.3663253,123.9135162,mall,Gaisano Grand Mall Talamban
231880189,10.3091986,123.9135276,mall,GMall of Cebu
265536981,10.3141755,123.9179295,mall,APM Mall
283299163,10.3086987,123.8898399,mall,City Soho Mall
286775838,10.3281592,123.9096052,mall,Unnamed grocery
290891194,10.3265595,123.933013,mall,City Time Square
290891578,10.3320173,123.9359192,mall,North Atrium
299455146,10.3168003,123.963137,mall,Gaisano Island Mall Mactan
350541643,10.3745417,123.9594912,mall,City Mall Consolacion
363759076,10.2446479,123.7958333,mall,Novo Minglanilla
363832814,10.244078,123.792917,mall,Gaisano Grand Mall Minglanilla
375611654,10.304175,123.9109927,mall,Robinsons Galleria Cebu
421272562,10.258532,123.8177,mall,South Coast Centre
421272894,10.2591033,123.8234163,mall,Starmall Talisay
426086151,10.3128627,123.8924749,mall,Coco Mall
430918361,10.3501896,123.9483964,mall,Insular Square Mall
459313377,10.3286798,123.9423885,mall,Gaisano Grand Mall Mandaue
539905149,10.3117408,123.9185159,mall,SM City Cebu
611225002,10.2918952,123.879912,mall,Gaisano Grand Jai-alai
628222573,10.3693689,123.918471,mall,Times Square Talamban
638937631,10.2831742,123.993275,mall,Shangs Island Town Center
821829490,10.3357267,123.9343975,mall,SM City JMall
854392349,10.2573991,123.8593671,mall,Gaisano Capital SRP
915773039,10.3806352,123.9643282,mall,SM City Consolacion
1083135350,10.2663944,123.8777819,mall,Unnamed grocery
1154403918,10.2962248,123.9838864,mall,Primark Town Center Mactan
1155046471,10.3072984,124.0094712,mall,LG Garden Walk
1166003553,10.299745,123.97855,mall,Unnamed grocery
1166259040,10.2996898,123.9620542,mall,Gaisano Grand Plaza Mactan
1230770153,10.3264529,123.9759124,mall,Island Central
1240005479,10.2986326,123.964073,mall,City Time Square - Mactan
1249721640,10.321973,123.9337478,mall,NorthDrive Mall
1290386970,10.3114524,123.8945906,mall,Unnamed grocery
1290802930,10.3188185,123.9057061,mall,Unnamed grocery
1293810435,10.3305718,123.9068208,mall,Central Bloc
1343412858,10.2966397,123.8995604,mall,Colonnade Mall
1343412861,10.2968511,123.899783,mall,Colonnade Mall
1343412862,10.2965626,123.8999598,mall,Unnamed grocery
1343418431,10.2972725,123.8994385,mall,Iconique Mall
1359032952,10.2661377,123.8780719,mall,Unnamed grocery
1378822097,10.3117516,123.9521157,mall,Longwin
7722019,10.2818369,123.8812404,mall,SM Seaside City Cebu
12664888,10.2974495,123.8956171,mall,One Central Mall
18750208,10.2446491,123.7955612,mall,Mark Mall
19954038,10.3121016,123.9187176,mall,The Northwing at SM City Cebu
355114603,10.3209183,123.9110704,convenience,24 Convenience Store
1558806944,10.263616,123.810343,convenience,Unnamed grocery
1674652490,10.2988852,123.8936809,convenience,7-Eleven
1693110140,10.3253426,123.9076817,convenience,C24
1933215556,10.370845,123.9517968,convenience,Dimas Sari Sari
1933218058,10.3707418,123.9521205,convenience,Yum Yum Sari Sari
2126241901,10.3178224,123.9024954,convenience,7-Eleven
2126255762,10.3290791,123.9020035,convenience,H-Mart
2126288520,10.3300607,123.8985515,convenience,7-Eleven
2126293982,10.3287306,123.9072781,convenience,7-Eleven
2126300695,10.3430731,123.9124067,convenience,7-Eleven
2257824570,10.3352145,123.9341869,convenience,7-Eleven
2257964608,10.3209599,123.9337631,convenience,7-Eleven
2454823509,10.3186737,123.8998476,convenience,Marty Mart
2609207518,10.3178214,123.8189665,convenience,Unnamed grocery
2669659632,10.3486117,123.916686,convenience,Unnamed grocery
2772298662,10.3438003,123.9121725,convenience,Koreana Grocery
2814741790,10.3174677,123.8939283,convenience,7-Eleven
2830634062,10.2967952,123.8989265,convenience,7-Eleven
2843686573,10.317547,123.8957255,convenience,Uncle John's Escario
2857981812,10.3104871,123.8951388,convenience,7-Eleven
2860419707,10.3135348,123.9026526,convenience,Florence Convenience Store
2885402396,10.3113504,123.9009377,convenience,Helpa Store
2887286012,10.3172685,123.9021294,convenience,2Five8
2943143986,10.3323392,123.9065009,convenience,7-Eleven
3105254992,10.2908454,123.9672427,convenience,7-Eleven
3140263634,10.313528,123.8926422,convenience,7-Eleven
3180207257,10.3151244,123.8921001,convenience,Your Convenience Store
3182186029,10.3701414,123.8748734,convenience,Del Mar's Store
3182190142,10.3710991,123.8755278,convenience,KGL Store
3182191066,10.3716664,123.8750397,convenience,Virge Store
3205689565,10.3141116,123.9149609,convenience,Gaisano Mart
3211910121,10.328644,123.9055939,convenience,7-Eleven
3213589061,10.3185102,123.9069729,convenience,7-Eleven
3215235761,10.31729,123.885163,convenience,7-Eleven
3217463561,10.3286937,123.9033766,convenience,7-Eleven
3217487661,10.3089494,123.8910497,convenience,7-Eleven
3219798561,10.3294795,123.8809055,convenience,7-Eleven
3219801002,10.3263308,123.8822897,convenience,Uncle John's
3222022561,10.3158039,123.8901936,convenience,7-Eleven
3388689727,10.3052017,123.8949769,convenience,7-Eleven
3388689728,10.3067262,123.8969752,convenience,7-Eleven
3389180036,10.3076609,123.8956326,convenience,Zalos
3528541442,10.3298096,123.9325352,convenience,7-Eleven
3528542484,10.3603602,123.9155791,convenience,7-Eleven
3545969050,10.3495203,123.9132404,convenience,Uncle John's
3545969795,10.334557,123.9406132,convenience,7-Eleven
3545972064,10.325329,123.9267632,convenience,7-Eleven
3545976931,10.3203644,123.9670625,convenience,7-Eleven
3553476661,10.31428,123.9054698,convenience,7-Eleven
3563070993,10.3082975,123.8939769,convenience,7-Eleven
