id,lat,lon,amenity_type,amenity,lgu
1289776709,10.3238098,123.9060401,secondary,Archbishop Reyes Avenue,Cebu City
1293348466,10.3095481,123.91849,primary,Juan Luna Avenue,Cebu City
1293348468,10.3097769,123.9184547,primary,Juan Luna Avenue,Cebu City
1293348469,10.3100797,123.9181957,primary,Juan Luna Avenue,Cebu City
1293348470,10.3091953,123.9187812,primary,Juan Luna Avenue,Cebu City
1294663801,10.311034,123.9173966,primary,Juan Luna Avenue,Cebu City
1294663802,10.311323,123.9171582,primary,Juan Luna Avenue,Cebu City
1294663804,10.3109688,123.9173156,primary,Juan Luna Avenue,Cebu City
1294663806,10.3107682,123.9174824,primary,Juan Luna Avenue,Cebu City
1294670511,10.3057496,123.9109143,secondary,General Maxilom Avenue Extension,Cebu City
1294670512,10.306182,123.9106906,secondary,General Maxilom Avenue Extension,Cebu City
1295515515,10.3308378,123.9098465,secondary,Governor M. Cuenco Avenue,Cebu City
1296759963,10.2899972,123.8733399,primary,Natalio Bacalso Avenue,Cebu City
1296759964,10.2901258,123.8745193,primary,Natalio Bacalso Avenue,Cebu City
1314778622,10.3159804,123.9018667,secondary,Archbishop Reyes Avenue,Cebu City
1315622544,10.2935758,123.9012168,tertiary,Dionisio Jakosalem Street,Cebu City
1315622545,10.2933173,123.9027074,tertiary,Magallanes Street,Cebu City
1315622546,10.2930519,123.8999914,tertiary,Lincoln Street,Cebu City
1315622547,10.2926134,123.8995151,tertiary,Plaridel Street,Cebu City
1315622548,10.2969746,123.8994388,secondary,Colon Street,Cebu City
1315622551,10.2990985,123.9033456,secondary,Sikatuna Street,Cebu City
1315622553,10.299514,123.9032422,secondary,Sikatuna Street,Cebu City
1315622554,10.2991197,123.9038155,secondary,Mabini Street,Cebu City
1315622555,10.2999525,123.8906478,tertiary,J. Alcantara Street,Cebu City
1315622556,10.2914673,123.9002221,tertiary,M.L. Quezon Boulevard,Cebu City
1315622559,10.2908795,123.8977293,tertiary,M.L. Quezon Boulevard,Cebu City
1315622560,10.2943092,123.8993775,tertiary,Magallanes Street,Cebu City
1315622561,10.2933141,123.8983433,tertiary,Lincoln Street,Cebu City
1315622562,10.2938683,123.8989163,tertiary,Manalili Street,Cebu City
1316045982,10.40148,123.9091884,tertiary,Pit-os Road,Cebu City
1316048002,10.3979872,123.9055738,tertiary,Unnamed road corridor,Cebu City
1323359152,10.3015678,123.8706038,secondary,Katipunan Street,Cebu City
1324325796,10.316678,123.9044536,tertiary,Luzon Avenue,Cebu City
1324325797,10.316448,123.9049696,tertiary,Luzon Avenue,Cebu City
1324328418,10.3104974,123.890402,tertiary,J. Llorente Street,Cebu City
1324613693,10.2976444,123.9102817,tertiary,V. Sotto Street,Cebu City
1324613701,10.2953512,123.9089155,tertiary,Unnamed road corridor,Cebu City
1324613705,10.2929738,123.9076378,tertiary,Legaspi Extension,Cebu City
1324625806,10.3321209,123.9102015,tertiary,Road 15,Cebu City
1324625807,10.3324776,123.9093874,tertiary,Road 15,Cebu City
1324631405,10.2927376,123.8794874,primary,Natalio Bacalso Avenue,Cebu City
1324631406,10.2938557,123.8809774,primary,Natalio Bacalso Avenue,Cebu City
1324664831,10.3124745,123.8974772,tertiary,Queens' Road,Cebu City
1324934665,10.3200309,123.9291439,tertiary,F.F. Cruz Avenue,Cebu City
1324940094,10.2901083,123.8739504,primary,Natalio Bacalso Avenue,Cebu City
1324967239,10.3105281,123.8961613,secondary,General Maxilom Avenue,Cebu City
1324967987,10.3110288,123.8980373,secondary,General Maxilom Avenue,Cebu City
1326430767,10.3228084,123.9241951,primary,Lopez Jaena Street,Cebu City
1326431315,10.3176583,123.9252125,secondary,M. Logarta Avenue,Cebu City
1326435165,10.3151237,123.9237346,secondary,M. Logarta Avenue,Cebu City
1326435166,10.3144433,123.9231822,secondary,M. Logarta Avenue,Cebu City
1326436016,10.3282039,123.9215891,secondary,Hernan Cortes Street,Cebu City
1326436017,10.3286523,123.9213611,secondary,Hernan Cortes Street,Cebu City
1326436694,10.2909569,123.8981304,tertiary,M.L. Quezon Boulevard,Cebu City
1326457295,10.3315226,123.9100936,secondary,Governor M. Cuenco Avenue,Cebu City
1327156764,10.310948,123.9174679,primary,Juan Luna Avenue,Cebu City
1327156765,10.3107167,123.9176595,primary,Juan Luna Avenue,Cebu City
1327160150,10.3216779,123.8841302,secondary,Vicente Rama Avenue,Cebu City
1327160151,10.3196303,123.8845654,secondary,Vicente Rama Avenue,Cebu City
1327163666,10.3211114,123.9257941,secondary,Hernan Cortes Street,Cebu City
1327164914,10.3028409,123.9019284,tertiary,Sikatuna Street,Cebu City
1327164915,10.3045567,123.9016159,tertiary,Sikatuna Street,Cebu City
1327166927,10.3315617,123.9086884,tertiary,Jose Maria Del Mar Avenue,Cebu City
1327166928,10.3328774,123.9092602,tertiary,Jose Maria Del Mar Avenue,Cebu City
1327176566,10.3149137,123.8917546,tertiary,Don Jose Avila Street,Cebu City
1328724326,10.3185444,123.8850683,tertiary,L. Bacayo Street,Cebu City
1328724327,10.3185056,123.8848041,secondary,Vicente Rama Avenue,Cebu City
1328738101,10.3206602,123.9108782,secondary,F. Cabahug Street,Cebu City
1328738102,10.3206761,123.9107585,secondary,Cardinal Rosales Avenue,Cebu City
1328738103,10.3206522,123.9108171,primary,Pope John Paul Ⅱ Avenue,Cebu City
1330087773,10.3073579,123.8866835,secondary,Vicente Rama Avenue,Cebu City
1330579436,10.3163289,123.9054316,tertiary,Luzon Avenue,Cebu City
1330579437,10.316915,123.9040503,tertiary,Luzon Avenue,Cebu City
1332404566,10.3074927,123.8762184,secondary,Ramon Duterte Street,Cebu City
1337679204,10.3142189,123.9045584,secondary,Cardinal Rosales Avenue,Cebu City
1337679205,10.3138114,123.9036907,secondary,Cardinal Rosales Avenue,Cebu City
1337680661,10.3995379,123.9228984,tertiary,Unnamed road corridor,Cebu City
1337681081,10.3773888,123.8918307,tertiary,Budlaan Road,Cebu City
1337942772,10.3419973,123.8756848,tertiary,Unnamed road corridor,Cebu City
1338599968,10.3082346,123.8821525,tertiary,I. Limkakeng Street,Cebu City
1339486039,10.3756652,123.8522016,primary,Cebu-Balamban Transcentral Highway,Cebu City
1339704931,10.3400376,123.9231484,secondary,A. S. Fortuna Street,Cebu City
1339704933,10.3396083,123.9247347,secondary,Hernan Cortes Street,Cebu City
1339810887,10.3738705,123.882015,tertiary,Busay-Budlaan Road,Cebu City
1339810888,10.3749843,123.8824368,tertiary,Busay-Budlaan Road,Cebu City
1339870354,10.3394546,123.9246892,secondary,Hernan Cortes Street,Cebu City
1339871060,10.3506349,123.9245074,secondary,Manuel L. Quezon Avenue,Cebu City
1339871061,10.3495707,123.9253892,secondary,Manuel L. Quezon Avenue,Cebu City
1340075106,10.3237084,123.8924029,tertiary,Friendship Street,Cebu City
1340215890,10.3112275,123.9091677,primary,M.J. Cuenco Avenue,Cebu City
1340215891,10.3116277,123.9095988,primary,M.J. Cuenco Avenue,Cebu City
1340215892,10.3113393,123.9092808,primary,M.J. Cuenco Avenue,Cebu City
1340220476,10.2956277,123.8997187,secondary,Osmeña Boulevard,Cebu City
1340480916,10.3298625,123.8976611,secondary,Gorordo Avenue,Cebu City
1340725656,10.2928309,123.9032466,tertiary,Lapu-Lapu Street,Cebu City
1340725657,10.2931734,123.9030851,tertiary,Magallanes Street,Cebu City
1340725658,10.2924596,123.9030848,tertiary,Lapu-Lapu Street,Cebu City
1341242381,10.3127362,123.9166933,secondary,A. Soriano Jr. Avenue,Cebu City
1342388895,10.3178362,123.9026529,secondary,Archbishop Reyes Avenue,Cebu City
1342640691,10.3047432,123.9039794,primary,Imus Avenue,Cebu City
1342640692,10.3055144,123.90454,primary,Imus Avenue,Cebu City
1342640693,10.3056912,123.9048655,primary,Imus Avenue,Cebu City
1342640698,10.3023562,123.9065143,secondary,M.J. Cuenco Avenue,Cebu City
1342640699,10.3052948,123.9061334,secondary,M.J. Cuenco Avenue,Cebu City
1343633815,10.3387575,123.911492,secondary,Governor M. Cuenco Avenue,Cebu City
1343976794,10.3154078,123.9016613,secondary,Archbishop Reyes Avenue,Cebu City
1344931809,10.3165411,123.9046432,tertiary,Luzon Avenue,Cebu City
1344931810,10.3172522,123.9035978,tertiary,Luzon Avenue,Cebu City
1350833721,10.2882788,123.8651047,primary,Natalio Bacalso Avenue,Cebu City
1350833723,10.2890751,123.8676009,primary,Natalio Bacalso Avenue,Cebu City
1351753131,10.2845334,123.8807207,secondary,F. Vestil Street,Cebu City
1351753132,10.2841499,123.8810586,secondary,F. Vestil Street,Cebu City
1356842496,10.3447916,123.9084583,tertiary,Paseo Saturnino,Cebu City
1356842498,10.3447793,123.9086085,tertiary,Paseo Saturnino,Cebu City
1356860342,10.3184116,123.9078674,secondary,Cardinal Rosales Avenue,Cebu City
1357704058,10.2951576,123.9008448,secondary,Osmeña Boulevard,Cebu City
1357709155,10.3190583,123.9142971,tertiary,S. Cabahug Street,Cebu City
1360860440,10.3123634,123.8976824,tertiary,Queens' Road,Cebu City
1363019683,10.3368114,123.9111567,secondary,Governor M. Cuenco Avenue,Cebu City
1363019684,10.3382668,123.9114121,secondary,Governor M. Cuenco Avenue,Cebu City
1363722319,10.3434392,123.9122946,tertiary,Paseo Saturnino,Cebu City
1363722320,10.3433531,123.9123427,secondary,Governor M. Cuenco Avenue,Cebu City
1363722321,10.343572,123.912319,secondary,A. S. Fortuna Street,Cebu City
1363725523,10.3435158,123.9122427,secondary,Governor M. Cuenco Avenue,Cebu City
1363725524,10.3434955,123.9123709,secondary,Governor M. Cuenco Avenue,Cebu City
1364960732,10.3201074,123.9291009,secondary,E.O. Perez Street,Cebu City
1364965110,10.3304234,123.8978255,secondary,Gorordo Avenue,Cebu City
1364965112,10.3309803,123.8980208,secondary,Gorordo Avenue,Cebu City
1369016661,10.3243674,123.9234426,secondary,Hernan Cortes Street,Cebu City
1376043371,10.3170273,123.8897674,secondary,G. Garcia Street,Cebu City
1376043372,10.3152609,123.8904922,tertiary,Don Gil Garcia Street,Cebu City
1376054095,10.3356244,123.9078168,tertiary,San Miguel Road,Cebu City
1376054096,10.3324627,123.9066954,tertiary,San Miguel Road,Cebu City
1376054097,10.3368874,123.9058836,tertiary,Omega Street,Cebu City
1379560692,10.3432309,123.9123202,secondary,Governor M. Cuenco Avenue,Cebu City
1379560693,10.3441202,123.9103342,tertiary,Paseo Saturnino,Cebu City
1380178750,10.3973928,123.858964,primary,Cebu-Balamban Transcentral Highway,Cebu City
1382204832,10.3310288,123.8800266,secondary,J. Labra Street,Cebu City
1414559432,10.3270143,123.9082505,secondary,Governor M. Cuenco Avenue,Cebu City
1414559433,10.3260798,123.907655,secondary,Governor M. Cuenco Avenue,Cebu City
1414575016,10.410916,123.8782183,tertiary,Unnamed road corridor,Cebu City
1414575017,10.4121819,123.8788239,tertiary,Unnamed road corridor,Cebu City
1415121452,10.3160456,123.905786,secondary,Cardinal Rosales Avenue,Cebu City
1415121453,10.3160121,123.906234,tertiary,Samar Loop,Cebu City
1415121454,10.3158436,123.9056082,secondary,Cardinal Rosales Avenue,Cebu City
1415121455,10.3161995,123.9059417,tertiary,Samar Loop,Cebu City
1415121456,10.3168183,123.9064069,secondary,Cardinal Rosales Avenue,Cebu City
1417459250,10.3751664,123.8525492,primary,Cebu-Balamban Transcentral Highway,Cebu City
1417459251,10.3753623,123.8522642,primary,Cebu-Balamban Transcentral Highway,Cebu City
1417987479,10.292598,123.8734363,tertiary,Gabriel Elorde Street,Cebu City
1418239202,10.3086037,123.8908379,tertiary,C. Rodriguez Street,Cebu City
1418577444,10.298118,123.8919054,primary,Natalio Bacalso Avenue,Cebu City
1418601739,10.2948491,123.8906206,tertiary,T. Abella Street,Cebu City
1419097569,10.3106474,123.9040493,secondary,General Maxilom Avenue,Cebu City
1419097570,10.3107494,123.9039444,secondary,Gorordo Avenue,Cebu City
1420105703,10.3185758,123.9191085,primary,Lopez Jaena Street,Cebu City
1420106478,10.3202551,123.9213116,secondary,Gatewalk Drive,Cebu City
1420296356,10.3159011,123.9293019,tertiary,F.F. Cruz Avenue,Cebu City
1420660183,10.2977468,123.8974705,tertiary,Sanciangko Street,Cebu City
1423467178,10.3392943,123.9254063,secondary,A. S. Fortuna Street,Cebu City
1423467179,10.3394403,123.9248772,secondary,A. S. Fortuna Street,Cebu City
1423467182,10.3391074,123.9261801,secondary,A. S. Fortuna Street,Cebu City
1427501665,10.3113305,123.8986843,secondary,General Maxilom Avenue,Cebu City
1427501666,10.3111919,123.8981883,tertiary,Gotianuy Street,Cebu City
1428931326,10.2960891,123.8986748,secondary,Osmeña Boulevard,Cebu City
1431166185,10.3125055,123.8950215,tertiary,Don Ramon Aboitiz Street,Cebu City
1431166186,10.3117405,123.8951343,tertiary,Juana Osmeña Street,Cebu City
1441823375,10.2824237,123.8829139,secondary,F. Vestil Street,Cebu City
1441823376,10.2829578,123.8823397,secondary,F. Vestil Street,Cebu City
1441823377,10.2828909,123.8822809,secondary,F. Vestil Street,Cebu City
1441823378,10.2829434,123.8822242,secondary,F. Vestil Street,Cebu City
1443617518,10.2989037,123.8954601,tertiary,Leon Kilat Street,Cebu City
1443622000,10.3413287,123.9119014,secondary,Governor M. Cuenco Avenue,Cebu City
1443622001,10.3415453,123.9119098,secondary,Governor M. Cuenco Avenue,Cebu City
1443622002,10.3405831,123.9117965,secondary,Governor M. Cuenco Avenue,Cebu City
1443622003,10.3408059,123.9118356,secondary,Governor M. Cuenco Avenue,Cebu City
1443622004,10.3409552,123.9118618,secondary,Governor M. Cuenco Avenue,Cebu City
1444098377,10.3922381,123.9267644,tertiary,Unnamed road corridor,Cebu City
1444098378,10.3898711,123.9268511,tertiary,Unnamed road corridor,Cebu City
1444098380,10.3950342,123.9264668,tertiary,Unnamed road corridor,Cebu City
1454123865,10.3293744,123.909258,secondary,Governor M. Cuenco Avenue,Cebu City
1454123866,10.3301083,123.9095648,secondary,Governor M. Cuenco Avenue,Cebu City
1454123867,10.3302471,123.9096226,secondary,Governor M. Cuenco Avenue,Cebu City
1454400086,10.2924297,123.8790567,primary,Natalio Bacalso Avenue,Cebu City
1454400088,10.2918844,123.8782107,secondary,Natalio Bacalso Avenue,Cebu City
1454400090,10.2925694,123.8792722,secondary,Natalio Bacalso Avenue,Cebu City
1454400092,10.2934283,123.8804817,primary,Natalio Bacalso Avenue,Cebu City
1454400093,10.2934536,123.8804651,primary,Natalio Bacalso Avenue,Cebu City
1455431847,10.3147953,123.8914141,tertiary,Don Jose Avila Street,Cebu City
1456030781,10.3166031,123.9240151,secondary,Gatewalk Drive,Cebu City
1456286309,10.321629,123.912428,secondary,F. Cabahug Street,Cebu City
1456816228,10.3087873,123.8936581,secondary,Osmeña Boulevard,Cebu City
1457954994,10.3285741,123.8957587,tertiary,Sudlon,Cebu City
1457954995,10.328532,123.8961484,tertiary,Sudlon,Cebu City
1457954996,10.3285451,123.8957354,tertiary,Sudlon,Cebu City
1457954997,10.3285212,123.8966177,tertiary,Sudlon,Cebu City
1458791307,10.3252357,123.9080138,primary,Pope John Paul Ⅱ Avenue,Cebu City
1458791308,10.3252007,123.907942,primary,Pope John Paul Ⅱ Avenue,Cebu City
1459254944,10.2931959,123.8954347,tertiary,Panganiban Street,Cebu City
1459346264,10.3026619,123.8845637,tertiary,Lucio Lopez Drive,Cebu City
1460570757,10.3903008,123.8562232,tertiary,Unnamed road corridor,Cebu City
1460570760,10.3982692,123.8512526,tertiary,Unnamed road corridor,Cebu City
1460586457,10.4091167,123.9298885,tertiary,Unnamed road corridor,Cebu City
1460606971,10.3987629,123.9253948,tertiary,Unnamed road corridor,Cebu City
1460770378,10.406356,123.9186348,secondary,Agpasan-Binaliw-Cebu City Road,Cebu City
1462528950,10.2891995,123.8677426,primary,Natalio Bacalso Avenue,Cebu City
1469220210,10.4099087,123.9179352,secondary,Agpasan-Binaliw-Cebu City Road,Cebu City
1469315819,10.3962265,123.9141058,tertiary,Kauswagan Road,Cebu City
1469323654,10.3944818,123.9154299,tertiary,Kauswagan Road,Cebu City
1469555581,10.3160855,123.9135427,primary,Pope John Paul Ⅱ Avenue,Cebu City
1469555591,10.3210529,123.9114938,secondary,F. Cabahug Street,Cebu City
1469631983,10.3214782,123.9102269,primary,Pope John Paul Ⅱ Avenue,Cebu City
1469631984,10.3205443,123.9108808,primary,Pope John Paul Ⅱ Avenue,Cebu City
1469631985,10.3200767,123.9111621,primary,Pope John Paul Ⅱ Avenue,Cebu City
1469879475,10.3282308,123.9087712,secondary,Governor M. Cuenco Avenue,Cebu City
1469879476,10.3281245,123.9087241,secondary,Governor M. Cuenco Avenue,Cebu City
1469898831,10.3161627,123.9245433,secondary,M. Logarta Avenue,Cebu City
1469898832,10.3161571,123.9244773,secondary,Gatewalk Drive,Cebu City
1469900542,10.3163611,123.9242098,secondary,Gatewalk Drive,Cebu City
1471026422,10.3212473,123.9223974,primary,Lopez Jaena Street,Cebu City
1471104548,10.3120106,123.9164489,primary,Juan Luna Avenue,Cebu City
1471104549,10.312077,123.9165314,primary,Juan Luna Avenue,Cebu City
1471104550,10.310288,123.9180178,primary,Juan Luna Avenue,Cebu City
1471104551,10.3102229,123.9179381,primary,Juan Luna Avenue,Cebu City
1471104552,10.3104298,123.9178981,primary,Juan Luna Avenue,Cebu City
1471144314,10.3695288,123.9167782,secondary,Miñoza Street,Cebu City
1471144315,10.3692737,123.9167119,secondary,Governor M. Cuenco Avenue,Cebu City
1471144316,10.3685225,123.9154018,secondary,Governor M. Cuenco Avenue,Cebu City
1471144317,10.3677341,123.9141548,secondary,Governor M. Cuenco Avenue,Cebu City
1471144318,10.3673369,123.9139495,secondary,Governor M. Cuenco Avenue,Cebu City
1471144319,10.367549,123.9138448,tertiary,Budlaan Road,Cebu City
1471144320,10.3669992,123.9139054,secondary,Governor M. Cuenco Avenue,Cebu City
1471144321,10.3669984,123.9138626,secondary,Governor M. Cuenco Avenue,Cebu City
1471290740,10.3326007,123.9091497,tertiary,Jose Maria Del Mar Avenue,Cebu City
1471290744,10.3346449,123.9099715,tertiary,Jose Maria Del Mar Avenue,Cebu City
1471422034,10.3280602,123.9045941,tertiary,Geonzon Street,Cebu City
1471422035,10.3282916,123.904841,tertiary,Geonzon Street,Cebu City
1471463195,10.3765294,123.9196377,secondary,Miñoza Street,Cebu City
1471463196,10.3782072,123.9200778,secondary,Miñoza Street,Cebu City
1471463197,10.376426,123.9193726,tertiary,San Jose Road,Cebu City
1471724533,10.3579387,123.8847721,primary,Cebu-Balamban Transcentral Highway,Cebu City
1471724534,10.3612896,123.8835228,primary,Cebu-Balamban Transcentral Highway,Cebu City
1471773929,10.3431382,123.9121817,secondary,Governor M. Cuenco Avenue,Cebu City
1471782236,10.3165514,123.9288571,trunk,Ouano Avenue,Cebu City
1471798944,10.342893,123.9122619,secondary,Governor M. Cuenco Avenue,Cebu City
1471798945,10.3427243,123.9121136,secondary,Governor M. Cuenco Avenue,Cebu City
1471825922,10.4184643,123.8430261,primary,Cebu-Balamban Transcentral Highway,Cebu City
1471825923,10.4025166,123.856091,primary,Cebu-Balamban Transcentral Highway,Cebu City
1472015727,10.3218189,123.9100162,primary,Pope John Paul Ⅱ Avenue,Cebu City
1472047673,10.3231189,123.9243405,secondary,Hernan Cortes Street,Cebu City
1472049210,10.3604275,123.9154027,secondary,Governor M. Cuenco Avenue,Cebu City
1472049211,10.3628287,123.9147315,secondary,Governor M. Cuenco Avenue,Cebu City
1472052949,10.3717798,123.8825497,tertiary,Busay-Budlaan Road,Cebu City
1472052950,10.3692094,123.8812025,tertiary,Busay-Budlaan Road,Cebu City
1472056225,10.3735237,123.8814263,tertiary,Busay-Budlaan Road,Cebu City
1472066136,10.3488692,123.9132686,secondary,Governor M. Cuenco Avenue,Cebu City
1472066477,10.3739057,123.8816663,tertiary,Busay-Budlaan Road,Cebu City
1472079128,10.3685863,123.8736588,tertiary,Roosevelt Drive,Cebu City
1472079129,10.3690135,123.8735523,tertiary,Roosevelt Drive,Cebu City
1472094829,10.3277729,123.9047517,primary,Salinas Drive,Cebu City
1472094830,10.327857,123.9046052,primary,Salinas Drive,Cebu City
1472094831,10.3278018,123.904701,primary,Salinas Drive,Cebu City
1472094832,10.3278294,123.9046531,primary,Salinas Drive,Cebu City
1472107574,10.3180283,123.9253557,secondary,M. Logarta Avenue,Cebu City
1472107576,10.3187027,123.9256789,secondary,M. Logarta Avenue,Cebu City
1472107577,10.3187284,123.9255884,secondary,M. Logarta Avenue,Cebu City
1472107578,10.3182646,123.9255407,secondary,M. Logarta Avenue,Cebu City
1472108050,10.3274961,123.9052324,primary,Salinas Drive,Cebu City
1472108051,10.3276311,123.9049986,primary,Salinas Drive,Cebu City
1472430247,10.318098,123.9081485,tertiary,Samar Loop,Cebu City
1472430248,10.3181836,123.9082206,tertiary,Samar Loop,Cebu City
1472764357,10.340068,123.9111696,tertiary,Camp Lapu-Lapu Road,Cebu City
1472764358,10.3400729,123.9111065,tertiary,Camp Lapu-Lapu Road,Cebu City
1473724155,10.3435181,123.9134646,secondary,A. S. Fortuna Street,Cebu City
1473724156,10.3436526,123.9122661,secondary,Governor M. Cuenco Avenue,Cebu City
1473914092,10.3025262,123.9112662,trunk,Sergio Osmeña Avenue,Cebu City
1473914093,10.3031181,123.9119769,trunk,Sergio Osmeña Avenue,Cebu City
1473914094,10.3034425,123.9125627,trunk,Sergio Osmeña Avenue,Cebu City
1473914095,10.3024651,123.9113134,trunk,Sergio Osmeña Avenue,Cebu City
1473924057,10.3408068,123.8891815,tertiary,Salinas Drive Extension,Cebu City
1473924437,10.3414892,123.8891431,tertiary,Salinas Drive Extension,Cebu City
1473926688,10.3204451,123.9105803,secondary,Cardinal Rosales Avenue,Cebu City
1473926689,10.3112562,123.9170771,primary,Juan Luna Avenue,Cebu City
1473926690,10.3116765,123.9168659,primary,Juan Luna Avenue,Cebu City
1473937268,10.2825197,123.8826817,secondary,F. Vestil Street,Cebu City
1473937269,10.2821141,123.8836329,trunk,Cebu South Coastal Road,Cebu City
1473937270,10.2845474,123.8859514,trunk,Cebu South Coastal Road,Cebu City
1473946010,10.3302206,123.897767,secondary,Gorordo Avenue,Cebu City
1473946011,10.3305725,123.8978733,secondary,Gorordo Avenue,Cebu City
1473981444,10.3307129,123.8979226,secondary,Gorordo Avenue,Cebu City
1474014886,10.3273731,123.9054457,primary,Salinas Drive,Cebu City
1474023669,10.3104384,123.9177585,primary,Juan Luna Avenue,Cebu City
1474023670,10.3086675,123.918989,trunk,Sergio Osmeña Avenue,Cebu City
1474023671,10.3039426,123.9129778,trunk,Sergio Osmeña Avenue,Cebu City
1474023672,10.3029299,123.9119049,trunk,Sergio Osmeña Avenue,Cebu City
1474023673,10.2981661,123.9092583,tertiary,V. Sotto Street,Cebu City
1474023674,10.2984271,123.9085916,tertiary,V. Sotto Street,Cebu City
1474023675,10.2984476,123.9085125,tertiary,V. Sotto Street,Cebu City
1474023676,10.2985177,123.9084906,trunk,Sergio Osmeña Avenue,Cebu City
1474023677,10.2984881,123.9080572,tertiary,V. Sotto Street,Cebu City
1474023678,10.2986962,123.9084917,trunk,Sergio Osmeña Avenue,Cebu City
1474023679,10.2981506,123.9082922,trunk,Sergio Osmeña Avenue,Cebu City
1474023683,10.2984795,123.908278,tertiary,V. Sotto Street,Cebu City
1474023684,10.2977323,123.9080657,trunk,Sergio Osmeña Avenue,Cebu City
1474173533,10.3139582,123.9015507,tertiary,F. Sotto Drive,Cebu City
1474173534,10.314616,123.9016956,tertiary,F. Sotto Drive,Cebu City
1474201978,10.3393139,123.8899009,tertiary,Salinas Drive Extension,Cebu City
1474201979,10.3399412,123.8895369,tertiary,Salinas Drive Extension,Cebu City
1474219297,10.3315924,123.8984787,primary,Veterans Drive,Cebu City
1474221378,10.3284407,123.8974237,secondary,Gorordo Avenue,Cebu City
1474221379,10.328799,123.8973907,secondary,Gorordo Avenue,Cebu City
1474248151,10.3087256,123.8866162,secondary,Vicente Rama Avenue,Cebu City
1474249820,10.3459838,123.9127345,secondary,Governor M. Cuenco Avenue,Cebu City
1474249821,10.3454259,123.9126322,secondary,Governor M. Cuenco Avenue,Cebu City
1474249822,10.3461522,123.9127615,secondary,Governor M. Cuenco Avenue,Cebu City
1474263955,10.3107006,123.9214864,trunk,Sergio Osmeña Avenue,Cebu City
1474365842,10.294567,123.9007913,tertiary,F. Gonzales Street,Cebu City
1474477708,10.3056173,123.8946434,tertiary,V. Urgello Street,Cebu City
1474483122,10.3068163,123.8942809,secondary,Osmeña Boulevard,Cebu City
1474495938,10.305834,123.8945046,secondary,Osmeña Boulevard,Cebu City
1474495939,10.3065799,123.8942298,secondary,Osmeña Boulevard,Cebu City
1474497935,10.3039829,123.8951583,secondary,Osmeña Boulevard,Cebu City
1474500475,10.3020551,123.8958431,secondary,Osmeña Boulevard,Cebu City
1474520537,10.3076932,123.89399,secondary,Osmeña Boulevard,Cebu City
1474540418,10.2916793,123.9002201,tertiary,F. Gonzales Street,Cebu City
1474540419,10.2922822,123.9007697,tertiary,M.C. Briones Street,Cebu City
1474540420,10.2954578,123.9001256,secondary,Osmeña Boulevard,Cebu City
1474540421,10.2957926,123.8993301,secondary,Osmeña Boulevard,Cebu City
1474540422,10.2968103,123.8991536,secondary,Colon Street,Cebu City
1474540423,10.297047,123.9021367,tertiary,Dionisio Jakosalem Street,Cebu City
1474540427,10.2956389,123.9017861,tertiary,Dionisio Jakosalem Street,Cebu City
1474540428,10.2950251,123.9011282,secondary,Osmeña Boulevard,Cebu City
1474540429,10.2943135,123.9014022,tertiary,Dionisio Jakosalem Street,Cebu City
1474540430,10.2939975,123.9013217,tertiary,Dionisio Jakosalem Street,Cebu City
1474540431,10.2939752,123.9008063,tertiary,Magallanes Street,Cebu City
1474540432,10.2925184,123.9010727,tertiary,Dionisio Jakosalem Street,Cebu City
1474540433,10.2935253,123.9026907,tertiary,P. Burgos Street,Cebu City
1474540434,10.2945418,123.9031858,tertiary,P. Burgos Street,Cebu City
1474550289,10.2935744,123.9044432,secondary,Osmeña Boulevard,Cebu City
1474550290,10.2953987,123.8966868,tertiary,A. Borromeo Street,Cebu City
1474550291,10.3000225,123.898045,tertiary,Pelaez Street,Cebu City
1474559064,10.3062182,123.8944947,secondary,Osmeña Boulevard,Cebu City
1474559065,10.3055144,123.8947462,secondary,Osmeña Boulevard,Cebu City
1474559066,10.305444,123.89464,secondary,Osmeña Boulevard,Cebu City
1474559067,10.3057852,123.8946496,secondary,Osmeña Boulevard,Cebu City
1474559068,10.295938,123.8989938,secondary,Osmeña Boulevard,Cebu City
1474559069,10.2952461,123.9006378,secondary,Osmeña Boulevard,Cebu City
1474562559,10.2948396,123.8979479,tertiary,A. Borromeo Street,Cebu City
1475672630,10.3246295,123.8850347,tertiary,Singson Road,Cebu City
1475949942,10.3180365,123.8777462,tertiary,Unnamed road corridor,Cebu City
1475976833,10.3140701,123.8824486,tertiary,J. Fortich Street,Cebu City
1476188442,10.2968563,123.8887306,tertiary,Tres de Abril Street,Cebu City
1476188443,10.2964793,123.8901282,tertiary,Tres de Abril Street,Cebu City
1476188444,10.2963374,123.8903603,tertiary,Tres de Abril Street,Cebu City
1476223061,10.2977787,123.9018738,secondary,Colon Street,Cebu City
1476223062,10.3003586,123.9032159,secondary,Bonifacio Street,Cebu City
1476223063,10.2983336,123.9062347,tertiary,V. Sotto Street,Cebu City
1476246575,10.2980959,123.8916101,primary,Natalio Bacalso Avenue,Cebu City
1476246581,10.2985203,123.887716,tertiary,J. Alcantara Street,Cebu City
1476254597,10.2960868,123.8844014,primary,Natalio Bacalso Avenue,Cebu City
1476254598,10.2957893,123.8839122,primary,Natalio Bacalso Avenue,Cebu City
1476254599,10.2959017,123.8838389,primary,Natalio Bacalso Avenue,Cebu City
