id,lat,lon,amenity_type,amenity
ChIJuZPUDACcqTMReF7ByNgHcpI,10.2976891,123.8853148,pharmacy,La Nueva Pharmacy Tres De Abril
ChIJm6KJ5EmZqTMRZ5nsE8cYOYI,10.316833,123.8922138,pharmacy,Lema Pharmaceuticals Inc
ChIJHy5wIVuZqTMRQ8PjjPOWuWA,10.305584,123.900018,pharmacy,M Lhuillier Pharmacy
ChIJ08VKRkmZqTMRxM2mULvpWuU,10.312992,123.892571,pharmacy,Mega Value Drug Store
ChIJQQ5Cl06ZqTMRKJXKGoFD_6w,10.3109297,123.8921255,pharmacy,Megavalue Drugstore
ChIJR6nEAT-ZqTMR7Nw1hjug7uw,10.3190505,123.9041061,pharmacy,Mercury Drug
ChIJlTnfTiKZqTMR3ZsGpz9DpwI,10.3282608,123.9057247,pharmacy,Mercury Drug
ChIJaZ5fZD6cqTMRByrgDC2nRAQ,10.2863416,123.8610891,pharmacy,Mercury Drug - Cebu City Basak Pardo
ChIJX0lwMs6YqTMROjZyJhbinwg,10.3464523,123.8938962,pharmacy,Mercury Drug - Cebu City Busay
ChIJYyxcSwCbqTMR1pDPr-TlSZM,10.2957154,123.897527,pharmacy,Mercury Drug - Cebu City Colon
ChIJfS910kqZqTMRF6uGWske33o,10.3161051,123.8860701,pharmacy,Mercury Drug - Cebu City Guadalupe
ChIJ87gF4myZqTMRIcupkvBH4QU,10.3127681,123.9164287,pharmacy,Mercury Drug - Cebu City Mabolo A. Soriano
ChIJ2UQigUmZqTMRIhmrHW2GCBI,10.3149469,123.8915141,pharmacy,Mercury Drug - Cebu City Osmeña Avila
ChIJR9a5DxycqTMR3wm2YfH29Jc,10.2966203,123.8697273,pharmacy,Mercury Drug - Cebu City Punta Princesa
ChIJbV0vl-KbqTMR8sCBgGy4qrE,10.2963171,123.8985862,pharmacy,Mercury Drug - Metro Colon
ChIJETqz_U6ZqTMRaqZf10Msx-I,10.3099531,123.8939964,pharmacy,Mercury Drug Pharmacy Fuente
ChIJMerTvBCcqTMR2JG6_7rqNEQ,10.2904559,123.8705277,pharmacy,Metro Pharmacy
ChIJx2zniFiZqTMRGPd65IOK8BM,10.2976918,123.8999784,pharmacy,Metro Pharmacy
ChIJpTq15U-ZqTMRgnA9ZB7k8WU,10.3075914,123.8959601,pharmacy,Mom's Best Value Pharmacy
ChIJSQ47nkeZqTMRzgTHomI6i5A,10.315423,123.9005143,pharmacy,Pharmacy
ChIJTXfNjEuZqTMRduLqQO--ku8,10.3134327,123.8896,pharmacy,Prosel Pharmaceuticals and Distributors Incorporated
ChIJE8uuNzWZqTMRWcbCZp3giYY,10.319208,123.886326,pharmacy,Rose Institute Of Cosmetology And Pharmacy
ChIJ48uiu-yZqTMRv3EyGmh_07Y,10.3182169,123.9151896,pharmacy,Rose Pharmacy
ChIJ6RxLDQCZqTMR4wGoOE4wuzI,10.3030412,123.8901511,pharmacy,Rose Pharmacy
ChIJS0Ss3FKZqTMRWEz8Gnn_jvU,10.3063432,123.8868881,pharmacy,Rose Pharmacy
ChIJUe1FLlCZqTMRPICm8MZT--E,10.3066137,123.8944889,pharmacy,Rose Pharmacy
ChIJfVxl_U-ZqTMRY-vgewdQ8Bs,10.3070405,123.8963701,pharmacy,Rose Pharmacy
ChIJh5Nmg0mZqTMRDwLsCBHOABY,10.3150509,123.8918428,pharmacy,Rose Pharmacy
ChIJw3Thw1eZqTMRiOzAP3zk1rk,10.298178,123.8953976,pharmacy,Rose Pharmacy
ChIJx6T8aZyZqTMRDraUIjC9iaA,10.3307927,123.9070437,pharmacy,Rose Pharmacy
ChIJz8QBrz-ZqTMRAEPmrSdK-M4,10.3187234,123.9040191,pharmacy,Rose Pharmacy
ChIJud4RgeKbqTMR0KfqRHlL2kM,10.2968505,123.8994622,pharmacy,Rose Pharmacy - Colonade
ChIJi-tGTbWdqTMRLKzE6qKCfGM,10.288006,123.8578774,pharmacy,Rose Pharmacy - Quiot
ChIJBZ3pfwCZqTMR7NlZe6gUUmM,10.3170693,123.9060727,pharmacy,Rose Pharmacy - The Market place Ayala
ChIJAfxnxbSZqTMRVASgql-Z8p8,10.3286754,123.9034646,pharmacy,"Rose Pharmacy AVC Salinas, Lahug"
ChIJVbLEt26ZqTMR3U9zpLm_t4s,10.3168072,123.8939452,pharmacy,Rose Pharmacy Capitol Site Escario
ChIJc2NUa06ZqTMRF3grh7ZfvW4,10.301764,123.9062157,pharmacy,Rose Pharmacy Cebu Catmon
ChIJz0fzymyZqTMRLL-BmKBPbO0,10.3142857,123.9150675,pharmacy,Rose Pharmacy Express Inn
ChIJi6eh_k6ZqTMRIB_T7TrUoSQ,10.3106398,123.8933665,pharmacy,Rose Pharmacy Fuente Osmena
ChIJ0R_53LSeqTMRiRb606bNo7U,10.3152739,123.884574,pharmacy,Rose Pharmacy Gaisano Capital One Pavillion
ChIJM6Qtz-KbqTMRerQBXpJw_2k,10.296599,123.8963228,pharmacy,Rose Pharmacy Gaisano Capital South
ChIJMebQNzWZqTMR1mJa2LmRHmM,10.319409,123.8860073,pharmacy,Rose Pharmacy Inc.
ChIJAftanqaZqTMRu9r6ErBhH6A,10.3006373,123.8991177,pharmacy,Rose Pharmacy Junquera P. Del Rosario St. Cebu City
ChIJ8ZBU5iWZqTMR2-0KKKzPMmc,10.3303341,123.8976952,pharmacy,Rose Pharmacy Jy Square One Lahug
ChIJYZM3CBycqTMRc8UmwYoANKc,10.295091,123.869631,pharmacy,Rose Pharmacy Metro Fresh N' Easy
ChIJs4S11qieqTMRWHFYv0fwBRc,10.304022,123.8771181,pharmacy,Rose Pharmacy Salvador Extension Labangon
ChIJFyDM8yWZqTMRPLDDW6ZM_BY,10.3302647,123.8976623,pharmacy,Rose Pharmacy Sanson Road Lahug
ChIJJXl5lRCcqTMRrJWgfEsPgSg,10.2896297,123.8711071,pharmacy,Rose Pharmacy Shopwise Mall Basak
ChIJP7_z2SGZqTMRbQDVqbmj_w0,10.3315496,123.9077693,pharmacy,Rose Pharmacy Skyrise 1 Bldg Cebu I.T.Park
ChIJObeDo1SZqTMRpQjXRinNYQQ,10.3301474,123.906432,pharmacy,Rose Pharmacy Skyrise 4A Cebu I.T. Park
ChIJdwFK8pOZqTMRJ0g8iNiSVK0,10.3274187,123.9065579,pharmacy,Rose Pharmacy | i2 Building - Cebu IT Park
ChIJM8q-OG6ZqTMRKelTLNE1BLs,10.3128984,123.8945403,pharmacy,SOUTHSTAR DRUG BASE LINE CEBU CITY
ChIJ73jihU6ZqTMRGPPUY8lC9Hg,10.3109331,123.8918866,pharmacy,Southstar Drug Cebu Capitol Site Robinsons Cybergate
ChIJDXgRmQOZqTMRdt1u_SI573k,10.3285748,123.9008548,pharmacy,Southstar Drug Cebu Kamputhaw Baseline
ChIJQx2QT2aZqTMRdWT19939Pa0,10.3037455,123.9114473,pharmacy,Southstar Drug Cebu Robinsons Galleria
ChIJR8x1O4iZqTMRwubGnS-UpOM,10.3115198,123.9005135,pharmacy,Southstar Drug Cebu Robinsons Galleria
ChIJc89C406ZqTMRgkaWKvUEv1k,10.3104177,123.8938408,pharmacy,TGP The Generics Pharmacy
ChIJD4p-0OKbqTMRy-jsjQyaSE4,10.295635,123.8980634,pharmacy,"TGP The Generics Pharmacy (Colon St Cor Lopez, Cebu)"
ChIJE7ug06CeqTMRqoTZOjQa0bw,10.3000584,123.8776129,pharmacy,"TGP The Generics Pharmacy (Katipunan Street, Toledo)"
