property_id,source,price_type,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,geocode_source,price_outlier_flag,price_per_sqm,log_price,dist_airport_m,spatial_lag_price,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,barangay_geocoded,bir_zonal_rr_median,bir_zonal_cr_median,bir_zonal_rc_median,bir_zonal_rr_log,valuation_gap,is_mactan_island,is_vacant_lot,area_sqm,bedrooms_imputed,bathrooms_imputed,floor_area_imputed,market_segment,mcrai_education,mcrai_grocery,mcrai_health,mcrai_security,mcrai_tourism,mcrai_recreation,mcrai_retail_density,mcrai_composite,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_hospitals
2283,Lamudi_playwright_2026-06,open_market,Residential Lot For Sale in Mactan,"Vista Mar Beach Resort & Country Club, Resort and Country Club, Angasil Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,1000.0,,,15000000.0,10.2998733,124.0161361,Lamudi_pin_or_google_geocode,False,15000.0,9.615805480084347,,,,,,,,,,Mactan,5000.0,10500.0,107500.0,8.517393171418904,10000.0,1,1,1000.0,1,1,0,open_market,,,,,,,,,,,
2284,Lamudi_playwright_2026-06,open_market,House For Sale in Cebu,"Labangon, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,117.0,3.0,3.0,10000000.0,10.3003418,123.8815901,Lamudi_pin_or_google_geocode,False,85470.08547008547,11.355921716160564,,,,,,,,,,Labangon,20000.0,28046.0,92500.0,9.90353755128617,65470.08547008547,0,0,117.0,0,0,0,open_market,,,,,,,,,,,
2285,Lamudi_playwright_2026-06,open_market,Land For Sale in Gun-Ob,"Mactan Tropics, Mactan Tropics, Basak, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,,,,12775000.0,10.3003909,123.9595688,Lamudi_pin_or_google_geocode,False,,,,,,,,,,,,Basak,10000.0,15000.0,62500.0,9.210440366976517,,1,1,,1,1,1,open_market,,,,,,,,,,,
2286,Lamudi_playwright_2026-06,open_market,House For Sale in Gun-Ob,"Mactan Tropics, Mactan Tropics, Basak, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,450.0,3.0,3.0,42000000.0,10.3003909,123.9595688,Lamudi_pin_or_google_geocode,False,93333.33333333333,11.443932593483277,,,,,,,,,,Basak,10000.0,15000.0,62500.0,9.210440366976517,83333.33333333333,1,0,450.0,0,0,0,open_market,,,,,,,,,,,
2287,Lamudi_playwright_2026-06,open_market,Land For Sale in Mactan,"Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,,,,6000000.0,10.30044942,124.01569225,Lamudi_pin_or_google_geocode,False,,,,,,,,,,,,Mactan,5000.0,10500.0,107500.0,8.517393171418904,,1,1,,1,1,1,open_market,,,,,,,,,,,
2288,Lamudi_playwright_2026-06,open_market,Residential Lot For Sale in Pajac,"Ramirez Drive, Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,100.0,,,1000000.0,10.3025802,123.9823193,Lamudi_pin_or_google_geocode,False,10000.0,9.210340371976184,,,,,,,,,,Bankal,6500.0,10125.0,,8.77971129020447,3500.0,1,1,100.0,1,1,0,open_market,,,,,,,,,,,
2289,Lamudi_playwright_2026-06,open_market,Residential Lot For Sale in Pajac,"Ramirez Drive, Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,194.0,,,1940000.0,10.3025802,123.9823193,Lamudi_pin_or_google_geocode,False,10000.0,9.210340371976184,,,,,,,,,,Bankal,6500.0,10125.0,,8.77971129020447,3500.0,1,1,194.0,1,1,0,open_market,,,,,,,,,,,
2290,Lamudi_playwright_2026-06,open_market,Residential Lot For Sale in Pajac,"Ramirez Drive, Lapu-lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,1500.0,,,15000000.0,10.3025802,123.9823193,Lamudi_pin_or_google_geocode,False,10000.0,9.210340371976184,,,,,,,,,,Bankal,6500.0,10125.0,,8.77971129020447,3500.0,1,1,1500.0,1,1,0,open_market,,,,,,,,,,,
2291,Lamudi_playwright_2026-06,open_market,Land For Sale in Cebu,"Tisa, Cebu City, Cebu, Pilipinas",Cebu City,Vacant Lot,,150.0,,,2400000.0,10.3033603,123.8662448,Lamudi_pin_or_google_geocode,False,16000.0,9.680344001221918,,,,,,,,,,Tisa,12820.0,21320.0,90000.0,9.4588397305527,3180.0,0,1,150.0,1,1,0,open_market,,,,,,,,,,,
2292,Lamudi_playwright_2026-06,open_market,House For Sale in Bankal,"Genesis Subdivision-Mahayahay, Bankal-Mahayahay-Soong Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,45.0,2.0,1.0,2800000.0,10.3054434,123.9902896,Lamudi_pin_or_google_geocode,False,62222.22222222222,11.038467485375113,,,,,,,,,,Bankal,6500.0,10125.0,,8.77971129020447,55722.22222222222,1,0,45.0,0,0,0,open_market,,,,,,,,,,,
2293,Lamudi_playwright_2026-06,open_market,Condo For Sale in Mactan,"Newtown, The Mactan Newtown, Lungsod ng Lapu-Lapu, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,70.0,2.0,2.0,12000000.0,10.3082854,124.0174755,Lamudi_pin_or_google_geocode,False,171428.57142857142,12.051921965702915,,,,,,,,,,Mactan,5000.0,10500.0,107500.0,8.517393171418904,166428.57142857142,1,0,70.0,0,0,0,open_market,,,,,,,,,,,
2294,Lamudi_playwright_2026-06,open_market,Condo For Sale in Cogon Ramos,"Jakosalem, Zapatera, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,27.0,,1.0,6701307.0,10.30870415,123.90032112,Lamudi_pin_or_google_geocode,False,248196.55555555556,12.42197627395915,,,,,,,,,,Zapatera,62250.0,72375.0,118500.0,11.038929878454953,185946.55555555556,0,0,27.0,1,0,0,open_market,,,,,,,,,,,
2295,Lamudi_playwright_2026-06,open_market,House For Sale in Cebu,"Banawa cebu, Horseshoe Dr, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,230.0,4.0,3.0,15850000.0,10.3098059,123.8815427,Lamudi_pin_or_google_geocode,False,68913.04347826086,11.140600749364369,,,,,,,,,,Guadalupe,23700.0,29550.0,84000.0,10.073272520325904,45213.043478260865,0,0,230.0,0,0,0,open_market,,,,,,,,,,,
2296,Lamudi_playwright_2026-06,open_market,Condo For Sale in Mandaue,"Mantawi Residences, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,36.0,1.0,1.0,13325821.0,10.3127605,123.9252604,Lamudi_pin_or_google_geocode,False,370161.69444444444,12.821695201170481,,,,,,,,,,Subangdaku,23575.0,68750.0,132500.0,10.06798452441753,346586.69444444444,0,0,36.0,0,0,0,open_market,,,,,,,,,,,
2297,Lamudi_playwright_2026-06,open_market,Condo For Sale in Mandaue,"Mandani Bay (Residences and Office Towers), F.E. Zuellig Avenue, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Condominium,,65.0,2.0,2.0,13000000.0,10.3137952,123.928055,Lamudi_pin_or_google_geocode,False,200000.0,12.206072645530174,,,,,,,,,,Subangdaku,23575.0,68750.0,132500.0,10.06798452441753,176425.0,0,0,65.0,0,0,0,open_market,,,,,,,,,,,
2298,Lamudi_playwright_2026-06,open_market,Condo For Sale in Cebu Business Park,"Solinea Tower 1, Cardinal Rosales Avenue, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,,1.0,1.0,7000000.0,10.3155018,123.9052882,Lamudi_pin_or_google_geocode,False,,,,,,,,,,,,Luz,51250.0,206750.0,164500.0,10.844490409005417,,0,0,,0,0,1,open_market,,,,,,,,,,,
2299,Lamudi_playwright_2026-06,open_market,Condo For Sale in Cebu Business Park,"Shang Bauhinia Residences Show Suite, Brgy, Negros Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,50.0,1.0,2.0,17600000.0,10.3165409,123.9040165,Lamudi_pin_or_google_geocode,False,352000.0,12.771386454580234,,,,,,,,,,Luz,51250.0,206750.0,164500.0,10.844490409005417,300750.0,0,0,50.0,0,0,0,open_market,,,,,,,,,,,
2300,Lamudi_playwright_2026-06,open_market,Condo For Sale in Cebu Business Park,"Luzon Avenue, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,59.0,1.0,1.0,12500000.0,10.3168235,123.9041725,Lamudi_pin_or_google_geocode,False,211864.40677966102,12.26370175836681,,,,,,,,,,Luz,51250.0,206750.0,164500.0,10.844490409005417,160614.40677966102,0,0,59.0,0,0,0,open_market,,,,,,,,,,,
