property_id,source,price_type,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,geocode_source,price_outlier_flag,price_per_sqm,log_price,dist_airport_m,spatial_lag_price,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,barangay_geocoded,bir_zonal_rr_median,bir_zonal_cr_median,bir_zonal_rc_median,bir_zonal_rr_log,valuation_gap,is_mactan_island,is_vacant_lot,area_sqm,bedrooms_imputed,bathrooms_imputed,floor_area_imputed,market_segment,mcrai_education,mcrai_grocery,mcrai_health,mcrai_security,mcrai_tourism,mcrai_recreation,mcrai_retail_density,mcrai_composite,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_hospitals,geocode_precision
2430,FilipinoHomes_2026-06,open_market,Townhouse in Minglanilla For Sale!,"La Bienvenida Subdivision, Tungkop Barangay Road, Minglanilla, Cebu, Philippines",Minglanilla,Townhouse,,47.0,2.0,1.0,1900000.0,10.234279,123.7858147,fh_listing_embedded,False,40425.53191489362,10.60721684242661,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,33425.53191489362,0,0,47.0,0,0,0,open_market,,,,,,,,,,,,embedded
2431,FilipinoHomes_2026-06,open_market,LOT ONLY FOR SALE INSIDE MIDORI PLAINS SUBDIVISION!!,"Midori Plains Subdivision, Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,163.0,0.0,0.0,2800000.0,10.2360158,123.7812764,fh_listing_embedded,False,17177.914110429447,9.75137977433867,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,10177.914110429447,0,1,163.0,0,0,0,open_market,,,,,,,,,,,,embedded
2432,FilipinoHomes_2026-06,open_market,"FOR SALE SINGLE DETACHED HOUSE @ MIDORI PLAINS SUBD IN MINGLANILLA, CEBU","Midori Plains Subdivision, Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,Single Detached,,77.0,4.0,3.0,5000000.0,10.2360158,123.7812764,fh_listing_embedded,False,64935.06493506493,11.081143048544691,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,57935.06493506493,0,0,77.0,0,0,0,open_market,,,,,,,,,,,,embedded
2433,FilipinoHomes_2026-06,open_market,Semi-Furnished 4BR Single House For Sale Midori Plains Minglanilla Cebu,"Midori Plains Subdivision, Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,House and Lot,,107.0,3.0,4.0,5500000.0,10.2360158,123.7812764,fh_listing_embedded,False,51401.86915887851,10.847429815740794,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,44401.86915887851,0,0,107.0,0,0,0,open_market,,,,,,,,,,,,embedded
2434,DotProperty_2026-06,open_market,2 bedroom house for sale in tungkop cebu,tungkop cebu,Minglanilla,House and Lot,,50.0,2.0,2.0,2900000.0,10.2360236,123.7824983,google_text,False,58000.0,10.968198289528557,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,51000.0,0,0,50.0,0,0,0,open_market,,,,,,,,,,,,APPROXIMATE
2435,DotProperty_2026-06,open_market,4 bedroom house for sale in tungkop cebu,tungkop cebu,Minglanilla,House and Lot,,92.0,4.0,3.0,6500000.0,10.2360236,123.7824983,google_text,False,70652.17391304347,11.165524157816826,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,63652.17391304347,0,0,92.0,0,0,0,open_market,,,,,,,,,,,,APPROXIMATE
2436,DotProperty_2026-06,open_market,4 bedroom house for sale in tungkop cebu,tungkop cebu,Minglanilla,House and Lot,,171.0,4.0,3.0,10500000.0,10.2360236,123.7824983,google_text,False,61403.508771929824,11.025222258625092,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,54403.508771929824,0,0,171.0,0,0,0,open_market,,,,,,,,,,,,APPROXIMATE
2437,FilipinoHomes_2026-06,open_market,House&Lot ChanMi,"Tungkop Minglanilla, Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,171.0,4.0,3.0,11000000.0,10.2359723,123.7842879,fh_listing_embedded,False,64327.48538011696,11.071742274259984,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,57327.48538011696,0,1,171.0,0,0,0,open_market,,,,,,,,,,,,embedded
2438,FilipinoHomes_2026-06,open_market,RUSH SALE! 3 Storey Duplex with roof deck,"Villa Donna Subdivision, Talisay, Cebu, Philippines",Talisay City,Townhouse,,123.0,2.0,2.0,3800000.0,10.23681,123.831036,fh_listing_embedded,False,30894.308943089432,10.338327269324196,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,22594.308943089432,0,0,123.0,0,0,0,open_market,,,,,,,,,,,,embedded
2439,FilipinoHomes_2026-06,open_market,House and Lot for Sale,"6RPQ+P9Q, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,,150.0,3.0,2.0,4300000.0,10.236779556284151,123.83874490857124,fh_listing_embedded,False,28666.666666666668,10.263490286567535,,,,,,,,,,Dumlog,9200.0,21000.0,,9.127067452782361,19466.666666666668,0,1,150.0,0,0,0,open_market,,,,,,,,,,,,embedded
2440,FilipinoHomes_2026-06,open_market,Affordable House in Talisay,"Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,House and Lot,,120.0,4.0,3.0,2500000.0,10.2375793,123.7821624,fh_listing_embedded,False,20833.333333333332,9.944309547056383,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,13833.333333333332,0,0,120.0,0,0,0,open_market,,,,,,,,,,,,embedded
2441,FilipinoHomes_2026-06,open_market,Lot for sale midori plains subdivision,"Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,184.0,0.0,0.0,3200000.0,10.2375793,123.7821624,fh_listing_embedded,False,17391.304347826088,9.76372561016097,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,10391.304347826088,0,1,184.0,0,0,0,open_market,,,,,,,,,,,,embedded
2442,FilipinoHomes_2026-06,open_market,Modena minglanilla house for sale,"Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,House and Lot,,85.0,0.0,2.0,3500000.0,10.2375793,123.7821624,fh_listing_embedded,False,41176.470588235294,10.625622269969325,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,34176.470588235294,0,0,85.0,0,0,0,open_market,,,,,,,,,,,,embedded
2443,FilipinoHomes_2026-06,open_market,2-Storey Bare Townhouse,"Deca Homes Baywalk Talisay Phase 1, Baywalk Deca Phase1, Shark St, Talisay, Cebu, Philippines",Talisay City,Townhouse,,56.0,0.0,0.0,1700000.0,10.23784,123.8390748,fh_listing_embedded,False,30357.14285714286,10.320787118291296,,,,,,,,,,Dumlog,9200.0,21000.0,,9.127067452782361,21157.14285714286,0,0,56.0,0,0,0,open_market,,,,,,,,,,,,embedded
2444,FilipinoHomes_2026-06,open_market,Very rush sale H&L inside Subdivision,"1 Shark St, Talisay, Cebu, Philippines",Talisay City,House and Lot,,72.0,3.0,1.0,1200000.0,10.2380426,123.8386525,fh_listing_embedded,False,16666.666666666668,9.721165995742174,,,,,,,,,,Dumlog,9200.0,21000.0,,9.127067452782361,7466.666666666668,0,0,72.0,0,0,0,open_market,,,,,,,,,,,,embedded
2445,FilipinoHomes_2026-06,open_market,"Residential Lot for Sale St Joseph Village, Tunghaan, Minglanilla, Cebu","ST. Joseph Village, South Road, Tunghaan, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,192.0,0.0,0.0,2841600.0,10.2380849,123.7770798,fh_listing_embedded,False,14800.0,9.602382459752207,,,,,,,,,,Tunghaan,7000.0,14000.0,70000.0,8.853808274977197,7800.0,0,1,192.0,0,0,0,open_market,,,,,,,,,,,,embedded
2446,FilipinoHomes_2026-06,open_market,Rush Sale House and Lot St. Joseph Village Minglanilla,"ST. Joseph Village, South Road, Tunghaan, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,80.0,3.0,2.0,4500000.0,10.2380849,123.7770798,fh_listing_embedded,False,56250.0,10.937561320066667,,,,,,,,,,Tunghaan,7000.0,14000.0,70000.0,8.853808274977197,49250.0,0,1,80.0,0,0,0,open_market,,,,,,,,,,,,embedded
2447,FilipinoHomes_2026-06,open_market,For Sale Italian Inspired House and lot in Fonte Versailes,"Fonte di Versailles, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,268.0,6.0,6.0,13800000.0,10.238299,123.7978362,fh_listing_embedded,False,51492.53731343283,10.849192169616577,,,,,,,,,,Tulay,10250.0,17500.0,,9.235130540783402,41242.53731343283,0,1,268.0,0,0,0,open_market,,,,,,,,,,,,embedded
2448,FilipinoHomes_2026-06,open_market,"RUSH SALE Beachfront 5BR Single Detached House & Lot at Fonte di Versailles, Mingla near the Sea","Fonte di Versailles, Minglanilla, Cebu, Philippines",Minglanilla,Single Detached,,259.0,5.0,5.0,18500000.0,10.238299,123.7978362,fh_listing_embedded,False,71428.57142857143,11.176453228349015,,,,,,,,,,Tulay,10250.0,17500.0,,9.235130540783402,61178.571428571435,0,0,259.0,0,0,0,open_market,,,,,,,,,,,,embedded
2449,FilipinoHomes_2026-06,open_market,Residential Lot in Corona del Mar,"Corona Del Mar Subdivision Clubhouse, Talisay, Cebu, Philippines",Minglanilla,Vacant Lot,,249.0,0.0,0.0,3735000.0,10.2383121,123.8167307,fh_listing_embedded,False,15000.0,9.615805480084347,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,8000.0,0,1,249.0,0,0,0,open_market,,,,,,,,,,,,embedded
2450,FilipinoHomes_2026-06,open_market,Corona Del Mar Corner Lot,"Corona Del Mar Subdivision Clubhouse, Talisay, Cebu, Philippines",Minglanilla,Vacant Lot,,241.0,0.0,0.0,3856000.0,10.2383121,123.8167307,fh_listing_embedded,False,16000.0,9.680344001221918,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,9000.0,0,1,241.0,0,0,0,open_market,,,,,,,,,,,,embedded
2451,FilipinoHomes_2026-06,open_market,Corona Del Mar Lot,"Corona Del Mar Subdivision Clubhouse, Talisay, Cebu, Philippines",Minglanilla,Vacant Lot,,225.0,0.0,0.0,4162500.0,10.2383121,123.8167307,fh_listing_embedded,False,18500.0,9.825526011066415,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,11500.0,0,1,225.0,0,0,0,open_market,,,,,,,,,,,,embedded
2452,FilipinoHomes_2026-06,open_market,Titled Lot,"Pooc, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,,120.0,0.0,0.0,1500000.0,10.2383273,123.8241794,fh_listing_embedded,False,12500.0,9.433483923290392,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,700.0,0,1,120.0,0,0,0,open_market,,,,,,,,,,,,embedded
2453,FilipinoHomes_2026-06,open_market,Corona Del Mar Lot for Sale,"Pooc, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,,124.0,0.0,0.0,2400000.0,10.2383273,123.8241794,fh_listing_embedded,False,19354.83870967742,9.870697729713138,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,7554.83870967742,0,1,124.0,0,0,0,open_market,,,,,,,,,,,,embedded
2454,FilipinoHomes_2026-06,open_market,LOT FOR SALE IN POOC TALISAY CITY CEBU,"Pooc, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,,400.0,0.0,0.0,3500000.0,10.2383273,123.8241794,fh_listing_embedded,False,8750.0,9.07680897935166,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,-3050.0,0,1,400.0,0,0,0,open_market,,,,,,,,,,,,embedded
2455,FilipinoHomes_2026-06,open_market,House for sale in South City Homes,"South City Homes Minglanilla, Tungkop Road, Minglanilla, Cebu, Philippines",Minglanilla,House and Lot,,220.0,4.0,3.0,12000000.0,10.2383866,123.7820744,fh_listing_embedded,False,54545.454545454544,10.906789661399912,,,,,,,,,,Tungkop,7000.0,18000.0,,8.853808274977197,47545.454545454544,0,0,220.0,0,0,0,open_market,,,,,,,,,,,,embedded
2456,DotProperty_2026-06,open_market,land for sale in tulay cebu,tulay cebu,Minglanilla,Vacant Lot,,195.0,,,2700000.0,10.2384972,123.7922726,google_text,False,13846.153846153846,9.535762772410811,,,,,,,,,,Tulay,10250.0,17500.0,,9.235130540783402,3596.1538461538457,0,1,195.0,1,1,0,open_market,,,,,,,,,,,,APPROXIMATE
2457,FilipinoHomes_2026-06,open_market,For sale house and lot or for rent (Minglanilla),"Tulay, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,90.0,2.0,2.0,3500000.0,10.238855,123.7943669,fh_listing_embedded,False,38888.88888888889,10.568463856129377,,,,,,,,,,Tulay,10250.0,17500.0,,9.235130540783402,28638.88888888889,0,1,90.0,0,0,0,open_market,,,,,,,,,,,,embedded
2458,FilipinoHomes_2026-06,open_market,FURNISHED HOUSE AND LOT WITH A CAR,"Tulay, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,185.0,4.0,4.0,12000000.0,10.238855,123.7943669,fh_listing_embedded,False,64864.86486486487,11.08006138267395,,,,,,,,,,Tulay,10250.0,17500.0,,9.235130540783402,54614.86486486487,0,1,185.0,0,0,0,open_market,,,,,,,,,,,,embedded
2459,FilipinoHomes_2026-06,open_market,Townhouse for Sale in Talisay,"Puerto Del Sol Subdivision, Unnamed Rd, Talisay, Cebu, Philippines",Talisay City,Townhouse,,100.0,2.0,2.0,3500000.0,10.2396444,123.826626,fh_listing_embedded,False,35000.0,10.46310334047155,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,26700.0,0,0,100.0,0,0,0,open_market,,,,,,,,,,,,embedded
2460,FilipinoHomes_2026-06,open_market,Residential Lot inside Corona Del Mar in Talisay City,"Corona Del Mar Subdivision Clubhouse, Talisay, Cebu, Philippines",Minglanilla,Vacant Lot,,412.0,0.0,0.0,7004000.0,10.240085839132934,123.81690236137692,fh_listing_embedded,False,17000.0,9.740968623038354,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,10000.0,0,1,412.0,0,0,0,open_market,,,,,,,,,,,,embedded
2461,FilipinoHomes_2026-06,open_market,ROWHOUSE FOR SALE,"Tungkop, Cebu, Philippines",Minglanilla,Townhouse,,22.0,2.0,1.0,950000.0,10.2401934,123.7880837,fh_listing_embedded,False,43181.818181818184,10.673174810218407,,,,,,,,,,Tulay,10250.0,17500.0,,9.235130540783402,32931.818181818184,0,0,22.0,0,0,0,open_market,,,,,,,,,,,,embedded
2462,FilipinoHomes_2026-06,open_market,"LOT FOR SALE @ZEN VIZKAYA RESIDENCES, MINGLANILLA","Calajo-an, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,333.0,0.0,0.0,5000000.0,10.2402855,123.8027439,fh_listing_embedded,False,15015.015015015015,9.616805980417931,,,,,,,,,,Calajo-an,7000.0,10937.5,,8.853808274977197,8015.015015015015,0,1,333.0,0,0,0,open_market,,,,,,,,,,,,embedded
2463,FilipinoHomes_2026-06,open_market,2 Storey Single Attached,"Calajo-an, Minglanilla, Cebu, Philippines",Minglanilla,Townhouse,,60.0,3.0,2.0,6200000.0,10.2402855,123.8027439,fh_listing_embedded,False,103333.33333333333,11.54571528779322,,,,,,,,,,Calajo-an,7000.0,10937.5,,8.853808274977197,96333.33333333333,0,0,60.0,0,0,0,open_market,,,,,,,,,,,,embedded
2464,FilipinoHomes_2026-06,open_market,"House & Lot For Sale @ Lower Calajoan,Minglanilla","Calajo-an, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,127.0,4.0,4.0,7500000.0,10.2402855,123.8027439,fh_listing_embedded,False,59055.11811023622,10.986226492047948,,,,,,,,,,Calajo-an,7000.0,10937.5,,8.853808274977197,52055.11811023622,0,1,127.0,0,0,0,open_market,,,,,,,,,,,,embedded
2465,FilipinoHomes_2026-06,open_market,Malibu Residences (duplex),"Malibu Residences, Central Biasong, Talisay, Cebu, Philippines",Talisay City,Townhouse,,64.0,3.0,2.0,2300000.0,10.2402627,123.8292033,fh_listing_embedded,False,35937.5,10.489536597539706,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,27637.5,0,0,64.0,0,0,0,open_market,,,,,,,,,,,,embedded
2466,FilipinoHomes_2026-06,open_market,Single Attached House in Talisay City Cebu,"Malibu Residences, Central Biasong, Talisay, Cebu, Philippines",Talisay City,Townhouse,,80.0,4.0,2.0,6800000.0,10.2402627,123.8292033,fh_listing_embedded,False,85000.0,11.350406535472453,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,76700.0,0,0,80.0,0,0,0,open_market,,,,,,,,,,,,embedded
2467,FilipinoHomes_2026-06,open_market,LOT FOR SALE,"Barangay Tungkil Road, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,1000.0,0.0,0.0,10000000.0,10.2403917,123.8121938,fh_listing_embedded,False,10000.0,9.210340371976184,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,3000.0,0,1,1000.0,0,0,0,open_market,,,,,,,,,,,,embedded
2468,FilipinoHomes_2026-06,open_market,MALIBU DUPLEX House and Lot,"Biasong, Talisay, Cebu, Philippines",Talisay City,Townhouse,,56.0,3.0,1.0,1500000.0,10.2404369,123.8271725,fh_listing_embedded,False,26785.714285714286,10.19562397533729,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,18485.714285714286,0,0,56.0,0,0,0,open_market,,,,,,,,,,,,embedded
2469,FilipinoHomes_2026-06,open_market,House for Sale,"Biasong, Talisay, Cebu, Philippines",Talisay City,House and Lot,,48.0,2.0,1.0,2400000.0,10.2404369,123.8271725,fh_listing_embedded,False,50000.0,10.819778284410283,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,41700.0,0,0,48.0,0,0,0,open_market,,,,,,,,,,,,embedded
2470,FilipinoHomes_2026-06,open_market,TALISAY HOUSE FOR SALE,"Biasong, Talisay, Cebu, Philippines",Talisay City,House and Lot,,85.0,3.0,2.0,2800000.0,10.2404369,123.8271725,fh_listing_embedded,False,32941.17647058824,10.402478718655116,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,24641.176470588238,0,0,85.0,0,0,0,open_market,,,,,,,,,,,,embedded
2471,FilipinoHomes_2026-06,open_market,6.5M House&Lot FOR SALE,"Barangay Tungkil Road, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,219.0,4.0,3.0,6500000.0,10.2404857,123.8117277,fh_listing_embedded,False,29680.36529680365,10.298241005049364,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,22680.36529680365,0,1,219.0,0,0,0,open_market,,,,,,,,,,,,embedded
2472,DotProperty_2026-06,open_market,land for sale in tungkil cebu,"Close to supermarkets, malls, restaurants, etc.* Community: Gated and secured* Ambiance: Quiet and tranquil environmentDiscover the perfect location for your dream home in the serene and secure community of Corona Del Mar (of Filinvest) in Pooc, Talisay. This prime lot offers convenient... Haller International Realty Verified seller Call",Talisay City,Vacant Lot,,150.0,,,5000000.0,10.2408331,123.8241248,google_text,False,33333.333333333336,10.41431317630212,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,21533.333333333336,0,1,150.0,1,1,0,open_market,,,,,,,,,,,,APPROXIMATE
2473,FilipinoHomes_2026-06,open_market,"For Sale: Residential Lot in Pooc, Talisay City — 328 sqm","Corona Del Mar Subd, Pooc, Talisay City, Cebu, 6045, Philippines",Talisay City,Vacant Lot,,328.0,0.0,0.0,5576000.0,10.2408331,123.8241248,fh_listing_embedded,False,17000.0,9.740968623038354,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,5200.0,0,1,328.0,0,0,0,open_market,,,,,,,,,,,,embedded
2474,DotProperty_2026-06,open_market,house for sale in pooc cebu,pooc cebu,Talisay City,House and Lot,,141.0,,,11000000.0,10.2408331,123.8241248,google_text,False,78014.18439716312,11.264645940384476,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,66214.18439716312,0,0,141.0,1,1,0,open_market,,,,,,,,,,,,APPROXIMATE
2475,FilipinoHomes_2026-06,open_market,Corona Del Mar,"Corona Del Mar, Pooc, Talisay, Cebu, Philippines",Minglanilla,Vacant Lot,,228.0,0.0,0.0,2964000.0,10.240939400312104,123.81663911610138,fh_listing_embedded,False,13000.0,9.472704636443673,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,6000.0,0,1,228.0,0,0,0,open_market,,,,,,,,,,,,embedded
2476,FilipinoHomes_2026-06,open_market,Modena House and Lot Single Attached in Minglanilla Cebu!!!,"Modena Homes Subdivision, Estaka, Minglanilla, Cebu, Philippines",Minglanilla,Townhouse,,135.0,4.0,2.0,6000000.0,10.2409632,123.7766913,fh_listing_embedded,False,44444.444444444445,10.7019952487539,,,,,,,,,,Tunghaan,7000.0,14000.0,70000.0,8.853808274977197,37444.444444444445,0,0,135.0,0,0,0,open_market,,,,,,,,,,,,embedded
2477,FilipinoHomes_2026-06,open_market,House and lot for sale in Minglanilla,"Springwoods Subdivision, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,100.0,3.0,2.0,4500000.0,10.241131,123.791668,fh_listing_embedded,False,45000.0,10.714417768752456,,,,,,,,,,Tulay,10250.0,17500.0,,9.235130540783402,34750.0,0,1,100.0,0,0,0,open_market,,,,,,,,,,,,embedded
2478,DotProperty_2026-06,open_market,land for sale in pacific heights cebu biasong cebu,pacific heights cebu biasong cebu,Talisay City,Vacant Lot,,695.0,,,14595000.0,10.2411514,123.8313596,google_text,False,21000.0,9.95227771670556,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,12700.0,0,1,695.0,1,1,0,open_market,,,,,,,,,,,,APPROXIMATE
2479,FilipinoHomes_2026-06,open_market,"Single detached, corner with bigger area house and lot FOR SALE","Vizkaya Zen Residences, Fukudo Avenue, Minglanilla, Cebu, Philippines",Minglanilla,Single Detached,,100.0,4.0,4.0,7500000.0,10.2412568,123.8053219,fh_listing_embedded,False,75000.0,11.225243392518447,,,,,,,,,,Calajo-an,7000.0,10937.5,,8.853808274977197,68000.0,0,0,100.0,0,0,0,open_market,,,,,,,,,,,,embedded
2480,FilipinoHomes_2026-06,open_market,House and Lot for Sale,"Raphael Homes, Central Biasong, Talisay, Cebu, Philippines",Talisay City,Vacant Lot,,140.0,4.0,3.0,6000000.0,10.2421013,123.8292058,fh_listing_embedded,False,42857.142857142855,10.665627604583024,,,,,,,,,,Biasong,8300.0,,,9.024131268455035,34557.142857142855,0,1,140.0,0,0,0,open_market,,,,,,,,,,,,embedded
2481,FilipinoHomes_2026-06,open_market,Rush Lot for Sale in Minglanilla Cebu,"Pakigne, Cebu, Philippines",Minglanilla,Vacant Lot,,200.0,0.0,0.0,2500000.0,10.2424002,123.8104222,fh_listing_embedded,False,12500.0,9.433483923290392,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,5500.0,0,1,200.0,0,0,0,open_market,,,,,,,,,,,,embedded
2482,FilipinoHomes_2026-06,open_market,"Lot for sale in Pakigne Minglanilla, Cebu","Pakigne, Cebu, Philippines",Minglanilla,Vacant Lot,,332.0,0.0,0.0,3000000.0,10.2424002,123.8104222,fh_listing_embedded,False,9036.144578313253,9.108987877715895,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,2036.144578313253,0,1,332.0,0,0,0,open_market,,,,,,,,,,,,embedded
2483,FilipinoHomes_2026-06,open_market,3 Storey Apartment for Sale in Minglanilla Cebu,"Pakigne, Cebu, Philippines",Minglanilla,Condominium,,320.0,8.0,8.0,20000000.0,10.2424002,123.8104222,fh_listing_embedded,False,62500.0,11.042921835724492,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,55500.0,0,0,320.0,0,0,0,open_market,,,,,,,,,,,,embedded
2484,DotProperty_2026-06,open_market,house for sale in corona del mar pooc cebu,corona del mar pooc cebu,Talisay City,House and Lot,,150.0,,,15800000.0,10.2425683,123.8200271,google_text,False,105333.33333333333,11.564885203900939,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,93533.33333333333,0,0,150.0,1,1,0,open_market,,,,,,,,,,,,GEOMETRIC_CENTER
2485,DotProperty_2026-06,open_market,4 bedroom house for sale in corona del mar pooc cebu,corona del mar pooc cebu,Talisay City,House and Lot,,176.0,4.0,4.0,17500000.0,10.2425683,123.8200271,google_text,False,99431.81818181818,11.50722744385559,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,87631.81818181818,0,0,176.0,0,0,0,open_market,,,,,,,,,,,,GEOMETRIC_CENTER
2486,DotProperty_2026-06,open_market,5 bedroom house for sale in corona del mar pooc cebu,corona del mar pooc cebu,Talisay City,House and Lot,,198.0,5.0,5.0,17500000.0,10.2425683,123.8200271,google_text,False,88383.83838383839,11.389444408199207,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,76583.83838383839,0,0,198.0,0,0,0,open_market,,,,,,,,,,,,GEOMETRIC_CENTER
2487,FilipinoHomes_2026-06,open_market,3 bedroom single detached house for sale,"Villa Solana Subdivision, Sitio Cainta Road, Talisay, Cebu, Philippines",Talisay City,Single Detached,,90.0,3.0,2.0,8500000.0,10.2427237,123.8220666,fh_listing_embedded,False,94444.44444444444,11.45576705113028,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,82644.44444444444,0,0,90.0,0,0,0,open_market,,,,,,,,,,,,embedded
2488,FilipinoHomes_2026-06,open_market,Beautiful 2-Storey Duplex For Sale,"Villa Solana Subdivision, Sitio Cainta Road, Talisay, Cebu, Philippines",Talisay City,Townhouse,,57.64,3.0,2.0,3200000.0,10.2429072,123.8228107,fh_listing_embedded,False,55517.00208188758,10.924444596638633,,,,,,,,,,Pooc,11800.0,14000.0,,9.375939552625749,43717.00208188758,0,0,57.64,0,0,0,open_market,,,,,,,,,,,,embedded
2489,FilipinoHomes_2026-06,open_market,Single - Detached Corner Unit House & Lot,"Lower Calajoan, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,166.0,4.0,4.0,11500000.0,10.2430693,123.8059912,fh_listing_embedded,False,69277.10843373495,11.145869804976936,,,,,,,,,,Calajo-an,7000.0,10937.5,,8.853808274977197,62277.108433734946,0,1,166.0,0,0,0,open_market,,,,,,,,,,,,embedded
2490,FilipinoHomes_2026-06,open_market,Multi-Storey 4BR House and Lot in,"6RV4+6HW, Lower Pakigne Bridge, Minglanilla, Cebu, Philippines",Minglanilla,Vacant Lot,,393.0,4.0,3.0,9000000.0,10.243114983824972,123.80652051419018,fh_listing_embedded,False,22900.763358778626,10.038925523431232,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,15900.763358778626,0,1,393.0,0,0,0,open_market,,,,,,,,,,,,embedded
2491,DotProperty_2026-06,open_market,2 bedroom house for sale in minglanilla cebu,"Brgy. Tungkil, Minglanilla, Cebu Near Seed Childhood Education Center, Cebu South Coastal Road, schools, and hospital🏠 Town House – Mid Unit-2 Bedrooms-1 Toilet & Bath-Living & Dining Area-Kitchen... Cebu Property Buzz Verified seller Call",Minglanilla,House and Lot,,67.0,2.0,1.0,3436363.0,10.243115,123.81461,google_text,False,51289.0,10.845231583215277,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,44289.0,0,0,67.0,0,0,0,open_market,,,,,,,,,,,,APPROXIMATE
2492,DotProperty_2026-06,open_market,4 bedroom house for sale in tungkil cebu,tungkil cebu,Minglanilla,House and Lot,,115.0,4.0,3.0,12935000.0,10.243115,123.81461,google_text,False,112478.26086956522,11.630515245239016,,,,,,,,,,Tungkil,7000.0,8000.0,,8.853808274977197,105478.26086956522,0,0,115.0,0,0,0,open_market,,,,,,,,,,,,APPROXIMATE
